Matrix size,Eigenvalue 1,Adjusted Eigenvalue 1,Log(Adjusted Eigenvalue 1),Eigenvalue 2,Adjusted Eigenvalue 2,Log(Adjusted Eigenvalue 2)
275,0.500000001473238247948212338554391211,1.473238247948212338554391211E-9,-8.8317270145950050874716907856054604053497314453125,1.84623094726802482762770435785720078,9.616740307780191482358132120E-9,-8.0169721115634278163497583591379225254058837890625
276,0.500000001457296976893039287071476565,1.457296976893039287071476565E-9,-8.836451936024584341566878720186650753021240234375,1.84623094716396137223456046158452011,9.512676852387047586085451450E-9,-8.0216972560766297561940518789924681186676025390625
277,0.500000001441584870402240894771721007,1.441584870402240894771721007E-9,-8.8411597843112534889087328338064253330230712890625,1.84623094706139394092814606866222317,9.410109421080633193163154510E-9,-8.0264053265519947899520047940313816070556640625
278,0.500000001426097825268640506546988703,1.426097825268640506546988703E-9,-8.845850682396378061866926145739853382110595703125,1.84623094696029574613018660150443087,9.309011226282673726005362210E-9,-8.03109644595466676264550187624990940093994140625
279,0.500000001410831826132217746130990083,1.410831826132217746130990083E-9,-8.8505247518981544629923519096337258815765380859375,1.84623094686064057379700989764324359,9.209356053949497022144174930E-9,-8.035770735926231367329819477163255214691162109375
280,0.500000001395782943293699903949967636,1.395782943293699903949967636E-9,-8.8551821131305299417135756812058389186859130859375,1.84623094676240276914415054646605420,9.111118249296637670966985540E-9,-8.040428316803652109001632197760045528411865234375
281,0.500000001380947330590123768473206925,1.380947330590123768473206925E-9,-8.85982288512178683959064073860645294189453125,1.84623094666555722277559512751476428,9.014272702928082252015695620E-9,-8.0450693076378616552801759098656475543975830078125
282,0.500000001366321223330398964850250395,1.366321223330398964850250395E-9,-8.864447185632794656839905655942857265472412109375,1.84623094657007935720481009098977723,8.918794837357297215490708570E-9,-8.049693826212010350218406529165804386138916015625
283,0.500000001351900936288972952459399325,1.351900936288972952459399325E-9,-8.869055131174942374627789831720292568206787109375,1.84623094647594511375514739857776077,8.824660593907634523078692110E-9,-8.05430198905941807652197894640266895294189453125
284,0.500000001337682861755764533826443479,1.337682861755764533826443479E-9,-8.8736468370277474804197481716983020305633544921875,1.84623094638313093982765668925936781,8.731846419980143813760299150E-9,-8.0588939114811903863255793112330138683319091796875
285,0.500000001323663467640596773569904439,1.323663467640596773569904439E-9,-8.8782224172561683417370659299194812774658203125,1.84623094629161377652475168215270053,8.640329256677238806653631870E-9,-8.0634697075635273222360410727560520172119140625
286,0.500000001309839295630421757070673217,1.309839295630421757070673217E-9,-8.8827819847276003883962403051555156707763671875,1.84623094620137104661858106003078262,8.550086526771068184531713960E-9,-8.068029490194742692210638779215514659881591796875
287,0.500000001296206959397688869554719076,1.296206959397688869554719076E-9,-8.8873256511285863012972185970284044742584228515625,1.84623094611238064285334025353315423,8.461096123005827378034085570E-9,-8.0725733710819671529179686331190168857574462890625
288,0.500000001282763142858265337549563537,1.282763142858265337549563537E-9,-8.891853526981225996905777719803154468536376953125,1.84623094602462091657113257589003026,8.373336396723619700390961600E-9,-8.0771014607675706287182038067840039730072021484375
289,0.500000001269504598477372468939639245,1.269504598477372468939639245E-9,-8.8963657216593166054963148781098425388336181640625,1.84623094593807066665134708538753185,8.286786146803834209888463190E-9,-8.081613868645309395333242719061672687530517578125
290,0.500000001256428145622053863453151166,1.256428145622053863453151166E-9,-8.900862343404195797802458400838077068328857421875,1.84623094585270912875386441102205507,8.201424608906351535522986410E-9,-8.0861107029761729592109986697323620319366455078125
291,0.500000001243530668958742728033445472,1.243530668958742728033445472E-9,-8.90534349934032576356912613846361637115478515625,1.84623094576851596485673303329681353,8.117231445009220157797744870E-9,-8.090592070903984023289012839086353778839111328125
292,0.500000001230809116894544017288158022,1.230809116894544017288158022E-9,-8.90980929549061073657867382280528545379638671875,1.84623094568547125307927860964371286,8.034186733231765734144644200E-9,-8.095058078470703577522726845927536487579345703125
293,0.500000001218260500060894453086241519,1.218260500060894453086241519E-9,-8.914259836791440960723775788210332393646240234375,1.84623094560355547778191498737354181,7.952270957934402111874473150E-9,-8.0995088306315015103109544725157320499420166015625
294,0.500000001205881889838308644979153302,1.205881889838308644979153302E-9,-8.918695227107495071550147258676588535308837890625,1.84623094552274951993422197579433731,7.871465000086709100295268650E-9,-8.10394443126954655554072814993560314178466796875
295,0.500000001193670416920963060388856428,1.193670416920963060388856428E-9,-8.923115569246277800630195997655391693115234375,1.84623094544303464774313988875575549,7.791750127895627013256686830E-9,-8.1083649832105653132430234109051525592803955078125
296,0.500000001181623269919911702742145404,1.181623269919911702742145404E-9,-8.9275209649724249771907125250436365604400634765625,1.84623094536439250753340402037537018,7.713107987685891144876301520E-9,-8.1127705882371401457930915057659149169921875
297,0.500000001169737694003767791298133632,1.169737694003767791298133632E-9,-8.9319115150217580634262048988603055477142333984375,1.84623094528680511487260746388407148,7.635520595025094588385002820E-9,-8.117161347102779700435348786413669586181640625
298,0.500000001158010989575724552542663564,1.158010989575724552542663564E-9,-8.9362873191151042107094326638616621494293212890625,1.84623094521025484593353464702548347,7.558970326086021771526414810E-9,-8.121537359545737189137071254663169384002685546875
299,0.500000001146440510985825964210562434,1.146440510985825964210562434E-9,-8.940648475971887165769658167846500873565673828125,1.84623094513472442908665266410171623,7.483439909239139788602647570E-9,-8.12589872430260840019400347955524921417236328125
300,0.500000001135023665277434291810008250,1.135023665277434291810008250E-9,-8.9449950833234961322659728466533124446868896484375,1.84623094506019693671588420761273167,7.408912416868371332113663010E-9,-8.130245539121705888874203083105385303497314453125
301,0.500000001123757910966876153396318195,1.123757910966876153396318195E-9,-8.94932723792641837690098327584564685821533203125,1.84623094498665577725101299446156868,7.335371257403500118962500020E-9,-8.1345779007761951362454055924899876117706298828125
302,0.500000001112640756855282476384089420,1.112640756855282476384089420E-9,-8.95364503557517110721164499409496784210205078125,1.84623094491408468741029201893572066,7.262800167562779143436652000E-9,-8.1388959050770353087500552646815776824951171875
303,0.500000001101669760871669960968243869,1.101669760871669960968243869E-9,-8.95794857111500419932781369425356388092041015625,1.84623094484246772464703635002569353,7.191183204799523474526624870E-9,-8.143199646885680209607016877271234989166259765625
304,0.500000001090842528946343001312785702,1.090842528946343001312785702E-9,-8.962237938454403973764783586375415325164794921875,1.84623094477178925979418577882010880,7.120504739946672903321040140E-9,-8.147489220126598041815668693743646144866943359375
305,0.500000001080156713913724952548316377,1.080156713913724952548316377E-9,-8.966513230577394466536134132184088230133056640625,1.84623094470203396990101927829441207,7.050749450053506402795343410E-9,-8.15176471779955846841403399594128131866455078125
306,0.500000001069610014443756726246034711,1.069610014443756726246034711E-9,-8.970774539555623761089009349234402179718017578125,1.84623094463318683125639207029181779,6.981902311408879194792749130E-9,-8.1560262319917438134098119917325675487518310546875
307,0.500000001059200174001028677267843005,1.059200174001028677267843005E-9,-8.975021956560265579128099489025771617889404296875,1.84623094456523311259304944205870321,6.913948592745536566559634550E-9,-8.1602738538896399944633230916224420070648193359375
308,0.500000001048924979830838578919925443,1.048924979830838578919925443E-9,-8.9792555718737236958304492873139679431915283203125,1.84623094449815836846774714050187999,6.846873848620234265002811330E-9,-8.164507673790755148957032361067831516265869140625
309,0.500000001038782261971394716566834666,1.038782261971394716566834666E-9,-8.9834754749011427321647715871222317218780517578125,1.84623094443194843281207783577335639,6.780663912964564960274287730E-9,-8.168727781115126873601184342987835407257080078125
310,0.500000001028769892291407969702950512,1.028769892291407969702950512E-9,-8.987681754181746640597339137457311153411865234375,1.84623094436658941264906782117959903,6.715304892801554945680530370E-9,-8.1729342644166678155670524574816226959228515625
311,0.500000001018885783552341212361445604,1.018885783552341212361445604E-9,-8.991874497399972909761345363222062587738037109375,1.84623094430206768197076521022993691,6.650783162123252334730868250E-9,-8.1771272113943069825836573727428913116455078125
312,0.500000001009127888494607539059951206,1.009127888494607539059951206E-9,-8.9960537913964504497243979130871593952178955078125,1.84623094423836987577219414714186393,6.587085355924681271642795270E-9,-8.1813067089029658518484211526811122894287109375
313,0.500000000999494198947031445374386772,9.99494198947031445374386772E-10,-9.0002197221787856307173569803126156330108642578125,1.84623094417548288423719664957072739,6.524198364389683774071658730E-9,-8.18547284296435151418336317874491214752197265625
314,0.500000000989982744958908850802447630,9.89982744958908850802447630E-10,-9.004372374932184897033948800526559352874755859375,1.84623094411339384707182527575223344,6.462109327224312400253164780E-9,-8.18962569877758284064839244820177555084228515625
315,0.500000000980591593954022832753187238,9.80591593954022832753187238E-10,-9.0085118340299086270306361257098615169525146484375,1.84623094405209014798108779888408618,6.400805628133574923385017520E-9,-8.1937653607296443425411780481226742267608642578125
316,0.500000000971318849905992201903932355,9.71318849905992201903932355E-10,-9.012638183043552686513066873885691165924072265625,1.84623094399155940928497653400023048,6.340274889437463658501161820E-9,-8.1978919124056801592814736068248748779296875
317,0.500000000962162652534349671692668043,9.62162652534349671692668043E-10,-9.0167515047531754390774949570186436176300048828125,1.84623094393178948666984348902532390,6.280504966822330613526255240E-9,-8.20200543659911573968201992101967334747314453125
318,0.500000000953121176520765195298944148,9.53121176520765195298944148E-10,-9.020851881157266660693494486622512340545654296875,1.84623094387276846407130542734405994,6.221483944223792551844991280E-9,-8.2061060153216249801744197611697018146514892578125
319,0.500000000944192630744848351151057426,9.44192630744848351151057426E-10,-9.0249393934825405949595733545720577239990234375,1.84623094381448464868498242281988052,6.163200128837469547320811860E-9,-8.21019372981294992541734245605766773223876953125
320,0.500000000935375257538981275061738272,9.35375257538981275061738272E-10,-9.029014122193611768807386397384107112884521484375,1.84623094375692656610148814402349833,6.105642046253975268524429670E-9,-8.21426866055055171500498545356094837188720703125
321,0.500000000926667331961650622356358384,9.26667331961650622356358384E-10,-9.03307614700248251438097213394939899444580078125,1.84623094370008295556220175638198352,6.048798435714688880882914860E-9,-8.218330887259117645271544461138546466827392578125
322,0.500000000918067161088763507592049826,9.18067161088763507592049826E-10,-9.0371255468779043695803920854814350605010986328125,1.84623094364394276533245839335987828,5.992658245484945517860809620E-9,-8.222380488919924346191692166030406951904296875
323,0.500000000909573083322448266900311337,9.09573083322448266900311337E-10,-9.04116240005459559370137867517769336700439453125,1.84623094358849514818889884138659873,5.937210628341385965887530070E-9,-8.226417543780055297020226134918630123138427734375
324,0.500000000901183467716856233795527467,9.01183467716856233795527467E-10,-9.045186784042304140029955306090414524078369140625,1.84623094353372945701781941587288958,5.882444937170306540373820920E-9,-8.2304421293614637988866888917982578277587890625
325,0.500000000892896713320495493043761359,8.92896713320495493043761359E-10,-9.0491987756347356253172620199620723724365234375,1.84623094347963524052145988867183431,5.828350720673947013172765650E-9,-8.234454322469911602411229978315532207489013671875
326,0.500000000884711248534641998608257998,8.84711248534641998608257998E-10,-9.0531984509183569542756231385283172130584716796875,1.84623094342620223902926065966701253,5.774917719181747784167943870E-9,-8.2384541992037672031301553943194448947906494140625
327,0.500000000876625530487387230103719327,8.76625530487387230103719327E-10,-9.057185885281040071959068882279098033905029296875,1.84623094337342038041121109229318835,5.722135860563698216794119690E-9,-8.242441834962658475660646217875182628631591796875
328,0.500000000868638044422894970518797071,8.68638044422894970518797071E-10,-9.0611611534205991347334929741919040679931640625,1.84623094332127977609049822942152679,5.669995256242985353922458130E-9,-8.24641730445600984467091620899736881256103515625
329,0.500000000860747303105452689251133803,8.60747303105452689251133803E-10,-9.06512432935318201998597942292690277099609375,1.84623094326977071715274964999304655,5.618486197305236774493977890E-9,-8.250380681711437347303217393346130847930908203125
330,0.500000000852951846237915651078316490,8.52951846237915651078316490E-10,-9.0690754864215374908553712884895503520965576171875,1.84623094321888367054924560147657514,5.567599150701732725977506480E-9,-8.2543320400830193506180876283906400203704833984375
331,0.500000000845250239894153794706044541,8.45250239894153794706044541E-10,-9.0730146973031668977682784316129982471466064453125,1.84623094316860927539155536769718200,5.517324755544042492198113340E-9,-8.2582714522594447004166795522905886173248291015625
332,0.500000000837641075965123247271133839,8.37641075965123247271133839E-10,-9.0769420340183355477847726433537900447845458984375,1.84623094311893833933512822986330930,5.467653819487615354364240640E-9,-8.2621989902720347487274921149946749210357666015625
333,0.500000000830122971618195637182371867,8.30122971618195637182371867E-10,-9.08085756793798282160423696041107177734375,1.84623094306986183504944392746878570,5.418577315201931051969717040E-9,-8.26611472550265347081221989355981349945068359375
334,0.500000000822694568769389277061286565,8.22694568769389277061286565E-10,-9.0847613697914955110945811611600220203399658203125,1.84623094302137089677239874140120181,5.370086376924885865902133150E-9,-8.270018728691479026338129187934100627899169921875
335,0.500000000815354533568156860529191396,8.15354533568156860529191396E-10,-9.0886535096743852335521296481601893901824951171875,1.84623094297345681694667242956664473,5.322172297099159554067576070E-9,-8.273911069944684726351624703966081142425537109375
336,0.500000000808101555894394656994208223,8.08101555894394656994208223E-10,-9.092534057055825513771196710877120494842529296875,1.84623094292611104293588816860191920,5.274826523088375293102850540E-9,-8.2777918187419903262025400181300938129425048828125
337,0.500000000800934348867347938142743337,8.00934348867347938142743337E-10,-9.0964030807861053773422099766321480274200439453125,1.84623094287932517381844227150337580,5.228040653970929396004307140E-9,-8.2816610439440960789170276257209479808807373046875
338,0.500000000793851648366097099972464407,7.93851648366097099972464407E-10,-9.1002606491039532699005576432682573795318603515625,1.84623094283309095725694314708432355,5.181806437409430271585254890E-9,-8.2855188138000261943716395762749016284942626953125
339,0.500000000786852212561318146983713291,7.86852212561318146983713291E-10,-9.1041068296437597240355898975394666194915771484375,1.84623094278740028644125939674584815,5.136115766593746521246779490E-9,-8.2893651959543444007749712909571826457977294921875
340,0.500000000779934821458020176600823891,7.79934821458020176600823891E-10,-9.1079416894426881157187381177209317684173583984375,1.84623094274224519710323562462491368,5.090960677255722749125845020E-9,-8.2932002574542753592368171666748821735382080078125
341,0.500000000773098276448971215188952735,7.73098276448971215188952735E-10,-9.111765294947691273819145862944424152374267578125,1.84623094269761786460119131880660145,5.046333344753678443307532790E-9,-8.2970240647567177205701227649115025997161865234375
342,0.500000000766341399878532170528688376,7.66341399878532170528688376E-10,-9.1155777120224197318520964472554624080657958984375,1.84623094265351060107237290466814438,5.002226081224860029169075720E-9,-8.30083668373514882432573358528316020965576171875
343,0.500000000759663034616626779034325036,7.59663034616626779034325036E-10,-9.11937900595402339831707649864256381988525390625,1.84623094260991585265158251387711132,4.958631332804069638378042660E-9,-8.30463817968644235634201322682201862335205078125
344,0.500000000753062043642583325806513244,7.53062043642583325806513244E-10,-9.123169241459866185550708905793726444244384765625,1.84623094256682619675425804001821012,4.915541676906745164519141460E-9,-8.308428617337572319456739933229982852935791015625
345,0.500000000746537309638591559021364556,7.46537309638591559021364556E-10,-9.126948482694135833526161150075495243072509765625,1.84623094252423433942232943594399939,4.872949819574816560444930730E-9,-8.3122080608522299627338725258596241474151611328125
346,0.500000000740087734592525570447602512,7.40087734592525570447602512E-10,-9.1307167932543560340263866237364709377288818359375,1.84623094248213311273122390343344504,4.830848592883711027934376380E-9,-8.3159765738373376819936311221681535243988037109375
347,0.500000000733712239409890608780716874,7.33712239409890608780716874E-10,-9.134474236187809736975395935587584972381591796875,1.84623094244051547225643977956467213,4.789230952408926904065603470E-9,-8.3197342193494758788574472418986260890960693359375
348,0.500000000727409763534658703405214737,7.27409763534658703405214737E-10,-9.13822087399787363892755820415914058685302734375,1.84623094239937449459815387541193333,4.748089974750640999912864670E-9,-8.32348105990121212016674689948558807373046875
349,0.500000000721179264578764683391380819,7.21179264578764683391380819E-10,-9.1419567686502478665033777360804378986358642578125,1.84623094235870337496237097393639675,4.707418855114858098437328090E-9,-8.3272171574673432559166030841879546642303466796875
350,0.500000000715019717960040718079515686,7.15019717960040718079515686E-10,-9.1456819815791110528380158939398825168609619140625,1.84623094231849542479716683610242846,4.667210904949653960603359800E-9,-8.3309425734910416139200606266967952251434326171875
351,0.500000000708930116548373736994480392,7.08930116548373736994480392E-10,-9.1493965736931794907604853506200015544891357421875,1.84623094227874406948261684818389368,4.627459549635103972684825020E-9,-8.334657368889924811128366854973137378692626953125
352,0.500000000702909470319876254596410498,7.02909470319876254596410498E-10,-9.1531006053816863499150713323615491390228271484375,1.84623094223944284607304243017507342,4.588158326225529554676004760E-9,-8.3383616040620296416818746365606784820556640625
353,0.500000000696956806018867018450437701,6.96956806018867018450437701E-10,-9.1567941365202667469702646485529839992523193359375,1.84623094220058540109024615897149043,4.549300881242733283472421770E-9,-8.3420553388917024761894936091266572475433349609375
354,0.500000000691071166827463598019290799,6.91071166827463598019290799E-10,-9.1604772264767699851972793112508952617645263671875,1.84623094216216548836644366984939118,4.510880968518930794350322520E-9,-8.3457386327554150540208866004832088947296142578125
355,0.500000000685251612042594633661150333,6.85251612042594633661150333E-10,-9.1641499341169865289202789426781237125396728515625,1.84623094212417696693563667695005828,4.472892447088123801450989620E-9,-8.349411544527480799615659634582698345184326171875
356,0.500000000679497216760244837657312279,6.79497216760244837657312279E-10,-9.167812317810284383767793769948184490203857421875,1.84623094208661379897220699291579650,4.435329279124694117416727840E-9,-8.3530741325857125190168517292477190494537353515625
357,0.500000000673807071566751011643394010,6.73807071566751011643394010E-10,-9.1714644354351850807915980112738907337188720703125,1.84623094204947004777554503434853915,4.398185527928032158849470490E-9,-8.3567264548169877258487758808769285678863525390625
358,0.500000000668180282236972463157277322,6.68180282236972463157277322E-10,-9.1751063443848490663867778494022786617279052734375,1.84623094201273987579955946891454903,4.361455355952046593415480370E-9,-8.360368568622728702166568837128579616546630859375
359,0.500000000662615969439164090599232749,6.62615969439164090599232749E-10,-9.178738101572481156154026393778622150421142578125,1.84623094197641754272594671107296591,4.325133022878433835573897250E-9,-8.3640005309243310449573982623405754566192626953125
360,0.500000000657113268446385104210501485,6.57113268446385104210501485E-10,-9.1823597634366791453430778346955776214599609375,1.84623094194049740358013018372017342,4.289212883732617308221104760E-9,-8.367622398168489183944984688423573970794677734375
361,0.500000000651671328854281064812962328,6.51671328854281064812962328E-10,-9.1859713859466847196699745836667716503143310546875,1.84623094190497390688880900385404841,4.253689387041296128354979750E-9,-8.3712342263324668323321020579896867275238037109375
362,0.500000000646289314305081303238796692,6.46289314305081303238796692E-10,-9.1895730246075810754291524062864482402801513671875,1.84623094186984159287808513832072824,4.218557073030572262821659580E-9,-8.37483607092928394877162645570933818817138671875
363,0.500000000640966402217658132196048860,6.40966402217658132196048860E-10,-9.1931647344654070508340737433172762393951416015625,1.84623094183509509171116645975576593,4.183810571863653584256697270E-9,-8.3784279870128415268482058309018611907958984375
364,0.500000000635701783523498532678633170,6.35701783523498532678633170E-10,-9.1967465701122090848684820230118930339813232421875,1.84623094180072912176467047521591775,4.149444601917157599716849090E-9,-8.382010029182968224858996109105646610260009765625
365,0.500000000630494662408442973895513463,6.30494662408442973895513463E-10,-9.2003185856910132400798829621635377407073974609375,1.84623094176673848794257997247086576,4.115453968095067096971797100E-9,-8.38558225159039949403450009413063526153564453125
366,0.500000000625344256060050085940271552,6.25344256060050085940271552E-10,-9.2038808349007457110246832598932087421417236328125,1.84623094173311808002692807027888192,4.081833560179415194779813260E-9,-8.38914470794168920519950916059315204620361328125
367,0.500000000620249794420449640561869054,6.20249794420449640561869054E-10,-9.2074333710010645148713592789135873317718505859375,1.84623094169986287106431486830730015,4.048578351216801992808231490E-9,-8.3926974515040573265878265374340116977691650390625
368,0.500000000615210519944550096642689138,6.15210519944550096642689138E-10,-9.210976246817150325796319521032273769378662109375,1.84623094166696791578738222176125199,4.015683395939869346262183330E-9,-8.3962405351101683237402539816685020923614501953125
369,0.500000000610225687363470563565830210,6.10225687363470563565830210E-10,-9.2145095147444084915377970901317894458770751953125,1.84623094163442834907039701429143576,3.983143829222884138792367100E-9,-8.3997740111628420578426812426187098026275634765625
370,0.500000000605294563453070500752561704,6.05294563453070500752561704E-10,-9.2180332267531266410287571488879621028900146484375,1.84623094160223938441811589008520774,3.950954864570603014586139080E-9,-8.4032979316397113933589935186319053173065185546875
371,0.500000000600416426807453933334905847,6.00416426807453933334905847E-10,-9.221547434393055908685710164718329906463623046875,1.84623094157039631248712693355053532,3.919111792639614058051466660E-9,-8.4068123480977998696062059025280177593231201171875
372,0.500000000595590567617328193381869258,5.95590567617328193381869258E-10,-9.22505218879793886799234314821660518646240234375,1.84623094153889449963888491313554132,3.887609979791372037636472660E-9,-8.4103173116780585161222916212864220142364501953125
373,0.500000000590816287453100519457974472,5.90816287453100519457974472E-10,-9.2285475406899735162369324825704097747802734375,1.84623094150772938652367807007854729,3.856444866676165194579478630E-9,-8.4138128731098245083330766647122800350189208984375
374,0.500000000586092899052598792498393590,5.86092899052598792498393590E-10,-9.2320335403842133104035383439622819423675537109375,1.84623094147689648669478454474984380,3.825611966847271669250775140E-9,-8.417299082715228308870791806839406490325927734375
375,0.500000000581419726113305861367103952,5.81419726113305861367103952E-10,-9.2355102377929227941422141157090663909912109375,1.84623094144639138525209625163350157,3.795106865404583376134432910E-9,-8.4207759904135404127600850188173353672027587890625
376,0.500000000576796103088999763330615807,5.76796103088999763330615807E-10,-9.2389776824298568413951215916313230991363525390625,1.84623094141620973751450711550505365,3.764925217666994240005984990E-9,-8.4242436457254630255420124740339815616607666015625
377,0.500000000572221374990694994963264528,5.72221374990694994963264528E-10,-9.2424359234144919383879823726601898670196533203125,1.84623094138634726772038131860706780,3.735062747872868443107999140E-9,-8.4277020977773560161949717439711093902587890625
378,0.500000000567694897191782755522660528,5.67694897191782755522660528E-10,-9.2458850094762095039868654566816985607147216796875,1.84623094135679976775543516020657714,3.705515247907922284707508480E-9,-8.431151395305420237491489388048648834228515625
379,0.500000000563216035237270840473587379,5.63216035237270840473587379E-10,-9.2493249889584046030677200178615748882293701171875,1.84623094132756309590738350668764766,3.676278576059870631188579000E-9,-8.43459158665981334479511133395135402679443359375
380,0.500000000558784164657026301817799059,5.58784164657026301817799059E-10,-9.2527559098225626854627989814616739749908447265625,1.84623094129863317564671936388148019,3.647348655799206488382411530E-9,-8.438022719808717653222629451192915439605712890625
381,0.500000000554398670782926748589153938,5.54398670782926748589153938E-10,-9.2561778196522599415629883878864347934722900390625,1.84623094127000599443301065127784300,3.618721474585497775778774340E-9,-8.4414448423423582568148049176670610904693603515625
382,0.500000000550058948569828401982238499,5.50058948569828401982238499E-10,-9.2595907656571370125675457529723644256591796875,1.84623094124167760254611562673212116,3.590393082698602751233052500E-9,-8.44485800147695186979035497643053531646728515625
383,0.500000000545764402420261574943167094,5.45764402420261574943167094E-10,-9.26299479467679276467606541700661182403564453125,1.84623094121364411194173264056277762,3.562359592094219765063708960E-9,-8.4482622440586307988041880889795720577239990234375
384,0.500000000541514446012766449225947866,5.41514446012766449225947866E-10,-9.2663899531846514179278528899885714054107666015625,1.84623094118590169513071633758893279,3.534617175283203462089864130E-9,-8.4516576165672869791478660772554576396942138671875
385,0.500000000537308502133784370947825915,5.37308502133784370947825915E-10,-9.26977628729176927890875958837568759918212890625,1.84623094115844658408160578963550975,3.507162064234092914136441090E-9,-8.45504416512039114195431466214358806610107421875
386,0.500000000533146002513022005498055521,5.33146002513022005498055521E-10,-9.2731538427505828536823173635639250278472900390625,1.84623094113127506914582581600426792,3.479990549298312940505199260E-9,-8.45842193547674270348579739220440387725830078125
387,0.500000000529026387662207845382567850,5.29026387662207845382567850E-10,-9.276522664958630315368282026611268520355224609375,1.84623094110438349800503536492281149,3.453098978157522489423742830E-9,-8.4617909730401859036419409676454961299896240234375
388,0.500000000524949106717162652253626589,5.24949106717162652253626589E-10,-9.279882798962201917447600862942636013031005859375,1.84623094107776827464011107434330778,3.426483754792598198844239120E-9,-8.465151322863267324692060356028378009796142578125
389,0.500000000520913617283107398557811350,5.20913617283107398557811350E-10,-9.2832342894599637617147891432978212833404541015625,1.84623094105142585832126697437371634,3.400141338473754098874647680E-9,-8.46850302965085433015701710246503353118896484375
390,0.500000000516919385283134230961448791,5.16919385283134230961448791E-10,-9.286577180806517617384088225662708282470703125,1.84623094102535276261882422780033949,3.374068242771311352301270830E-9,-8.471846137763701989342735032550990581512451171875
391,0.500000000512965884809767893965730491,5.12965884809767893965730491E-10,-9.289911517015926989415675052441656589508056640625,1.84623094099954555443415695148367775,3.348261034586644075984609090E-9,-8.4751806912219738165958915487863123416900634765625
392,0.500000000509052597979546874574014161,5.09052597979546874574014161E-10,-9.2932373417651934488503684406168758869171142578125,1.84623094097400085305035241035466452,3.322716333202839534855595860E-9,-8.4785067337087252070659815217368304729461669921875
393,0.500000000505179014790555324462793700,5.05179014790555324462793700E-10,-9.2965546983976938832938685663975775241851806640625,1.84623094094871532920213556664585055,3.297430809354622691146781890E-9,-8.4818243085733318054053597734309732913970947265625
394,0.500000000501344632982838612747740525,5.01344632982838612747740525E-10,-9.2998636299265573512684568413533270359039306640625,1.84623094092368570416461915632773916,3.272401184317106280828670500E-9,-8.4851334588348823473324955557473003864288330078125
395,0.500000000497548957901636937643756493,4.97548957901636937643756493E-10,-9.3031641790380259493531411862932145595550537109375,1.84623094089890874886045197767384560,3.247624229012939102174776940E-9,-8.488434227185525315917402622289955615997314453125
396,0.500000000493791502363373246707172884,4.93791502363373246707172884E-10,-9.30645638809475173047758289612829685211181640625,1.84623094087438128298494819955909193,3.223096763137435324060023270E-9,-8.4917266559937711889460842940025031566619873046875
397,0.500000000490071786524333132934296351,4.90071786524333132934296351E-10,-9.30974029913905809507923549972474575042724609375,1.84623094085010017414879164915058801,3.198815654301278773651519350E-9,-8.4950107873077609355050299200229346752166748046875
398,0.500000000486389337751976075715279534,4.86389337751976075715279534E-10,-9.313015953896165655123695614747703075408935546875,1.84623094082606233703791865088636696,3.174777817190405775387298300E-9,-8.49828666285848299821736873127520084381103515625
399,0.500000000482743690498818853920920659,4.82743690498818853920920659E-10,-9.3162833937773683601335505954921245574951171875,1.84623094080226473259019325764718398,3.150980212742680382148115320E-9,-8.5015543240629565246990750893019139766693115234375
400,0.500000000479134386178833415279071667,4.79134386178833415279071667E-10,-9.319542659883179425150956376455724239349365234375,1.84623094077870436718849820588900165,3.127419847340985330389932990E-9,-8.504813812027375519164706929586827754974365234375
401,0.500000000475560973046302969384327332,4.75560973046302969384327332E-10,-9.3227937930064275207087121088989078998565673828125,1.84623094075537829186987418500774090,3.104093772022361309508672240E-9,-8.508065167550210361468998598866164684295654296875
402,0.500000000472023006077081415480197875,4.72023006077081415480197875E-10,-9.32603683363532809380558319389820098876953125,1.84623094073228360155034937957756641,3.080999081702836504078497750E-9,-8.5113084311252702462979868869297206401824951171875
403,0.500000000468520046852202616079511713,4.68520046852202616079511713E-10,-9.32927182195650317453328170813620090484619140625,1.84623094070941743426510984400886112,3.058132914417596968509792460E-9,-8.5145436429447283188665096531622111797332763671875
404,0.500000000465051663443787332266742232,4.65051663443787332266742232E-10,-9.3324987978579709846371770254336297512054443359375,1.84623094068677697042367005425705832,3.035492450576157178757989660E-9,-8.5177708429021148361925952485762536525726318359375
405,0.500000000461617430303196895851688326,4.61617430303196895851688326E-10,-9.33571780093209468986970023252069950103759765625,1.84623094066435943207971127912488924,3.013074912232198403625820580E-9,-8.52099007059526769580770633183419704437255859375
406,0.500000000458216928151384002288730459,4.58216928151384002288730459E-10,-9.338928870478500954277478740550577640533447265625,1.84623094064216208221526365632624113,2.990877562367750780827172470E-9,-8.524201365329243884616516879759728908538818359375
407,0.500000000454849743871392146195296406,4.54849743871392146195296406E-10,-9.34213204550695763828116469085216522216796875,1.84623094062018222403891575401300609,2.968897704191402878513937430E-9,-8.527404766119200729690419393591582775115966796875
408,0.500000000451515470402956492958644175,4.51515470402956492958644175E-10,-9.3453273647402141932616359554231166839599609375,1.84623094059841720029774301532493017,2.947132680450230139825861510E-9,-8.53060031169324162192424410022795200347900390625
409,0.500000000448213706639160036976557622,4.48213706639160036976557622E-10,-9.3485148666168154107936061336658895015716552734375,1.84623094057686439260265426491019534,2.925579872755141389411126680E-9,-8.5337880404952262125561901484616100788116455078125
