Matrix size,Eigenvalue 1,Eigenvalue 2,Difference,Log(Adjusted Eigenvalue)
297,0.500000001169737694003767791298133632,1.84623094528680511487260746388407148,1.346230944117067420868839672585937848,0.1291195689163425475154411969924694858491420745849609375
298,0.500000001158010989575724552542663564,1.84623094521025484593353464702548347,1.346230944052243856357810094482819906,0.1291195688954303866236017483970499597489833831787109375
299,0.500000001146440510985825964210562434,1.84623094513472442908665266410171623,1.346230943988283918100826699891153796,0.129119568874796974977670060980017296969890594482421875
300,0.500000001135023665277434291810008250,1.84623094506019693671588420761273167,1.346230943925173271438449915802723420,0.1291195688544373998407621684236801229417324066162109375
301,0.500000001123757910966876153396318195,1.84623094498665577725101299446156868,1.346230943862897866284136841065250485,0.1291195688343473590986576482464442960917949676513671875
302,0.500000001112640756855282476384089420,1.84623094491408468741029201893572066,1.346230943801443930555009542551631240,0.129119568814522300836955537306494079530239105224609375
303,0.500000001101669760871669960968243869,1.84623094484246772464703635002569353,1.346230943740797963775366389057449661,0.1291195687949579229414354131222353316843509674072265625
304,0.500000001090842528946343001312785702,1.84623094477178925979418577882010880,1.346230943680946730847842777507323098,0.129119568775649895542301237583160400390625
305,0.500000001080156713913724952548316377,1.84623094470203396990101927829441207,1.346230943621877255987294325746095693,0.129119568756594083058786281981156207621097564697265625
306,0.500000001069610014443756726246034711,1.84623094463318683125639207029181779,1.346230943563576816812635344045783079,0.1291195687377863221545482019791961647570133209228515625
307,0.500000001059200174001028677267843005,1.84623094456523311259304944205870321,1.346230943506032938592020764790860205,0.1291195687192226160266983470137347467243671417236328125
308,0.500000001048924979830838578919925443,1.84623094449815836846774714050187999,1.346230943449233388636908561581954547,0.1291195687008991066502261446657939814031124114990234375
309,0.500000001038782261971394716566834666,1.84623094443194843281207783577335639,1.346230943393166170840683119206521724,0.1291195686828117417110917131140013225376605987548828125
310,0.500000001028769892291407969702950512,1.84623094436658941264906782117959903,1.346230943337819520357659851476648518,0.1291195686649569129844650205996003933250904083251953125
311,0.500000001018885783552341212361445604,1.84623094430206768197076521022993691,1.346230943283181898418423997868491306,0.129119568647330817956486725961440242826938629150390625
312,0.500000001009127888494607539059951206,1.84623094423836987577219414714186393,1.346230943229241987277586608081912724,0.1291195686299298206467511818118509836494922637939453125
313,0.500000000999494198947031445374386772,1.84623094417548288423719664957072739,1.346230943175988685290165204196340618,0.129119568612750257319277125134249217808246612548828125
314,0.500000000989982744958908850802447630,1.84623094411339384707182527575223344,1.346230943123411102112916424949785810,0.1291195685957887417938394492011866532266139984130859375
315,0.500000000980591593954022832753187238,1.84623094405209014798108779888408618,1.346230943071498554027064966130898942,0.1291195685790416936011837378828204236924648284912109375
316,0.500000000971318849905992201903932355,1.84623094399155940928497653400023048,1.346230943020240559378984332096298125,0.129119568562505893094538578225183300673961639404296875
317,0.500000000962162652534349671692668043,1.84623094393178948666984348902532390,1.346230942969626834135493817332655857,0.129119568546177898582527632242999970912933349609375
318,0.500000000953121176520765195298944148,1.84623094387276846407130542734405994,1.346230942919647287550540232045115792,0.12911956853005446266280387135338969528675079345703125
319,0.500000000944192630744848351151057426,1.84623094381448464868498242281988052,1.346230942870292017940134071668823094,0.129119568514132476710898345118039287626743316650390625
320,0.500000000935375257538981275061738272,1.84623094375692656610148814402349833,1.346230942821551308562506868961760058,0.12911956849840866556888840932515449821949005126953125
321,0.500000000926667331961650622356358384,1.84623094370008295556220175638198352,1.346230942773415623600551134025625136,0.129119568482880087145758807309903204441070556640625
322,0.500000000918067161088763507592049826,1.84623094364394276533245839335987828,1.346230942725875604243694885767828454,0.1291195684675436605726162042628857307136058807373046875
323,0.500000000909573083322448266900311337,1.84623094358849514818889884138659873,1.346230942678922064866450574486287393,0.1291195684523964437584453435192699544131755828857421875
324,0.500000000901183467716856233795527467,1.84623094353372945701781941587288958,1.346230942632545989300963182077362113,0.1291195684374355223678065840431372635066509246826171875
325,0.500000000892896713320495493043761359,1.84623094347963524052145988867183431,1.346230942586738527200964395628072951,0.129119568422657982065260284798569045960903167724609375
326,0.500000000884711248534641998608257998,1.84623094342620223902926065966701253,1.346230942541490990494618661058754532,0.129119568408061102804396114152041263878345489501953125
327,0.500000000876625530487387230103719327,1.84623094337342038041121109229318835,1.346230942496794849923823862189469023,0.1291195683936421645388037404700298793613910675048828125
328,0.500000000868638044422894970518797071,1.84623094332127977609049822942152679,1.346230942452641731667603258902729719,0.1291195683793983361997703696033568121492862701416015625
329,0.500000000860747303105452689251133803,1.84623094326977071715274964999304655,1.346230942409023414047296960741912747,0.1291195683653270920299149793208925984799861907958984375
330,0.500000000852951846237915651078316490,1.84623094321888367054924560147657514,1.346230942365931824311329950398258650,0.1291195683514256842272516223601996898651123046875
331,0.500000000845250239894153794706044541,1.84623094316860927539155536769718200,1.346230942323359035497401572991137459,0.12911956833769167030112612337688915431499481201171875
332,0.500000000837641075965123247271133839,1.84623094311893833933512822986330930,1.346230942281297263370004982592175461,0.1291195683241225522497330757687450386583805084228515625
333,0.500000000830122971618195637182371867,1.84623094306986183504944392746878570,1.346230942239738863431248290286413833,0.1291195683107158320712670729335513897240161895751953125
334,0.500000000822694568769389277061286565,1.84623094302137089677239874140120181,1.346230942198676328003009464339915245,0.1291195682974689840083470926401787437498569488525390625
335,0.500000000815354533568156860529191396,1.84623094297345681694667242956664473,1.346230942158102283378515569037453334,0.129119568284379815370499500204459764063358306884765625
336,0.500000000808101555894394656994208223,1.84623094292611104293588816860191920,1.346230942118009487041493511607710977,0.1291195682714458559114945046530920080840587615966796875
337,0.500000000800934348867347938142743337,1.84623094287932517381844227150337580,1.346230942078390824951094333360632463,0.1291195682586649129408584713019081391394138336181640625
338,0.500000000793851648366097099972464407,1.84623094283309095725694314708432355,1.346230942039239308890846047111859143,0.129119568246034599479088456064346246421337127685546875
339,0.500000000786852212561318146983713291,1.84623094278740028644125939674584815,1.346230942000548073879941249762134859,0.1291195682335527783468620555140660144388675689697265625
340,0.500000000779934821458020176600823891,1.84623094274224519710323562462491368,1.346230941962310375645215448024089789,0.1291195682212173123648568662247271277010440826416015625
341,0.500000000773098276448971215188952735,1.84623094269761786460119131880660145,1.346230941924519588152220103617648715,0.1291195682090259533314480222543352283537387847900390625
342,0.500000000766341399878532170528688376,1.84623094265351060107237290466814438,1.346230941887169201193840734139456004,0.129119568196976730600766813950031064450740814208984375
343,0.500000000759663034616626779034325036,1.84623094260991585265158251387711132,1.346230941850252818034955734842786284,0.129119568185067479237915222256560809910297393798828125
344,0.500000000753062043642583325806513244,1.84623094256682619675425804001821012,1.346230941813764153111674714211696876,0.129119568173296228597024537521065212786197662353515625
345,0.500000000746537309638591559021364556,1.84623094252423433942232943594399939,1.346230941777697029783737876922634834,0.129119568161660980276650434461771510541439056396484375
346,0.500000000740087734592525570447602512,1.84623094248213311273122390343344504,1.346230941742045378138698332985842528,0.1291195681501597081197729721679934300482273101806640625
347,0.500000000733712239409890608780716874,1.84623094244051547225643977956467213,1.346230941706803232846549170783955256,0.1291195681387906357695527503892662934958934783935546875
348,0.500000000727409763534658703405214737,1.84623094239937449459815387541193333,1.346230941671964731063495172006718593,0.1291195681275516815578185969570768065750598907470703125
349,0.500000000721179264578764683391380819,1.84623094235870337496237097393639675,1.346230941637524110383606290545015931,0.12911956811644120790560918976552784442901611328125
350,0.500000000715019717960040718079515686,1.84623094231849542479716683610242846,1.346230941603475706837126118022912774,0.1291195681054571331447533566461061127483844757080078125
351,0.500000000708930116548373736994480392,1.84623094227874406948261684818389368,1.346230941569813952934243111189413288,0.129119568094597847451865391121827997267246246337890625
352,0.500000000702909470319876254596410498,1.84623094223944284607304243017507342,1.346230941536533375753166175578662922,0.129119568083861546714530277313315309584140777587890625
353,0.500000000696956806018867018450437701,1.84623094220058540109024615897149043,1.346230941503628595071379140521052729,0.1291195680732464545759086149701033718883991241455078125
354,0.500000000691071166827463598019290799,1.84623094216216548836644366984939118,1.346230941471094321538980071830100381,0.1291195680627508501903122350995545275509357452392578125
355,0.500000000685251612042594633661150333,1.84623094212417696693563667695005828,1.346230941438925354893042043288907947,0.1291195680523731237343554312246851623058319091796875
356,0.500000000679497216760244837657312279,1.84623094208661379897220699291579650,1.346230941407116582211962155258484221,0.129119568042111609873501265610684640705585479736328125
357,0.500000000673807071566751011643394010,1.84623094204947004777554503434853915,1.346230941375662976208794022705145140,0.1291195680319646987843640317805693484842777252197265625
358,0.500000000668180282236972463157277322,1.84623094201273987579955946891454903,1.346230941344559593562587005757271708,0.129119568021930752887982407628442160785198211669921875
359,0.500000000662615969439164090599232749,1.84623094197641754272594671107296591,1.346230941313801573286782620473733161,0.12911956801200819011654630230623297393321990966796875
360,0.500000000657113268446385104210501485,1.84623094194049740358013018372017342,1.346230941283384135133745079509671935,0.1291195680021955116689724718526122160255908966064453125
361,0.500000000651671328854281064812962328,1.84623094190497390688880900385404841,1.346230941253302578034527939041086082,0.1291195679924912187441776723062503151595592498779296875
362,0.500000000646289314305081303238796692,1.84623094186984159287808513832072824,1.346230941223552278573003835081931548,0.1291195679828937292743518128190771676599979400634765625
363,0.500000000640966402217658132196048860,1.84623094183509509171116645975576593,1.346230941194128689493508327559717070,0.1291195679734016554807141119454172439873218536376953125
364,0.500000000635701783523498532678633170,1.84623094180072912176467047521591775,1.346230941165027338241171942537284580,0.1291195679640135540733325569817679934203624725341796875
365,0.500000000630494662408442973895513463,1.84623094176673848794257997247086576,1.346230941136243825534136998575352297,0.12911956795472800951785075085354037582874298095703125
366,0.500000000625344256060050085940271552,1.84623094173311808002692807027888192,1.346230941107773823966877984338610368,0.1291195679455435507687610652283183299005031585693359375
367,0.500000000620249794420449640561869054,1.84623094169986287106431486830730015,1.346230941079613076643865227745431096,0.1291195679364589288251607968049938790500164031982421875
368,0.500000000615210519944550096642689138,1.84623094166696791578738222176125199,1.346230941051757395842832125118562852,0.1291195679274726726415423172511509619653224945068359375
369,0.500000000610225687363470563565830210,1.84623094163442834907039701429143576,1.346230941024202661706926450725605550,0.12911956791858347770585169200785458087921142578125
370,0.500000000605294563453070500752561704,1.84623094160223938441811589008520774,1.346230940996944820965045389332646036,0.129119567909790122772761833402910269796848297119140625
371,0.500000000600416426807453933334905847,1.84623094157039631248712693355053532,1.346230940969979885679673000215629473,0.129119567901091247819067575619556009769439697265625
372,0.500000000595590567617328193381869258,1.84623094153889449963888491313554132,1.346230940943303932021556719753672062,0.1291195678924855483327149840988568030297756195068359375
373,0.500000000590816287453100519457974472,1.84623094150772938652367807007854729,1.346230940916913099070577550620572818,0.1291195678839718308239525867975316941738128662109375
374,0.500000000586092899052598792498393590,1.84623094147689648669478454474984380,1.346230940890803587642185752251450210,0.12911956787554890180302891167229972779750823974609375
375,0.500000000581419726113305861367103952,1.84623094144639138525209625163350157,1.346230940864971659138790390266397618,0.1291195678672155400246168710509664379060268402099609375
376,0.500000000576796103088999763330615807,1.84623094141620973751450711550505365,1.346230940839413634425507352174437843,0.1291195678589704687322381460035103373229503631591796875
377,0.500000000572221374990694994963264528,1.84623094138634726772038131860706780,1.346230940814125892729686323643803272,0.12911956785081268872517057388904504477977752685546875
378,0.500000000567694897191782755522660528,1.84623094135679976775543516020657714,1.346230940789104870563652404683916612,0.129119567842740867735784604519722051918506622314453125
379,0.500000000563216035237270840473587379,1.84623094132756309590738350668764766,1.346230940764347060670112666214060281,0.129119567834754034318933690883568488061428070068359375
380,0.500000000558784164657026301817799059,1.84623094129863317564671936388148019,1.346230940739849010989693062063681131,0.129119567826850911718139514050562866032123565673828125
381,0.500000000554398670782926748589153938,1.84623094127000599443301065127784300,1.346230940715607323650083902688689062,0.1291195678190305284882555270087323151528835296630859375
382,0.500000000550058948569828401982238499,1.84623094124167760254611562673212116,1.346230940691618653976287224749882661,0.129119567811291802161832720230449922382831573486328125
383,0.500000000545764402420261574943167094,1.84623094121364411194173264056277762,1.346230940667879709521471065619610526,0.1291195678036335670046952373013482429087162017822265625
384,0.500000000541514446012766449225947866,1.84623094118590169513071633758893279,1.346230940644387249117949888362984924,0.1291195677960549625939989937251084484159946441650390625
385,0.500000000537308502133784370947825915,1.84623094115844658408160578963550975,1.346230940621138081947821418687683835,0.129119567788554767684416901829536072909832000732421875
386,0.500000000533146002513022005498055521,1.84623094113127506914582581600426792,1.346230940598129066632803810506212399,0.1291195677811320108308024146026582457125186920166015625
387,0.500000000529026387662207845382567850,1.84623094110438349800503536492281149,1.346230940575357110342827519540243640,0.129119567773785803854735831919242627918720245361328125
388,0.500000000524949106717162652253626589,1.84623094107776827464011107434330778,1.346230940552819167922948422089681191,0.129119567766515064288768144251662306487560272216796875
389,0.500000000520913617283107398557811350,1.84623094105142585832126697437371634,1.346230940530512241038159575815904990,0.1291195677593187929321771889590309001505374908447265625
390,0.500000000516919385283134230961448791,1.84623094102535276261882422780033949,1.346230940508433377335689996838890699,0.129119567752196184873270112802856601774692535400390625
391,0.500000000512965884809767893965730491,1.84623094099954555443415695148367775,1.346230940486579669624389057517947259,0.1291195677451461854001735218844260089099407196044921875
392,0.500000000509052597979546874574014161,1.84623094097400085305035241035466452,1.346230940464948255070805535780650359,0.1291195677381678230677408691917662508785724639892578125
393,0.500000000505179014790555324462793700,1.84623094094871532920213556664585055,1.346230940443536314411580242183056850,0.1291195677312604039865817640020395629107952117919921875
394,0.500000000501344632982838612747740525,1.84623094092368570416461915632773916,1.346230940422341071181780543579998635,0.129119567724422790178095965529792010784149169921875
395,0.500000000497548957901636937643756493,1.84623094089890874886045197767384560,1.346230940401359790958815040030089107,0.1291195677176541767305906205365317873656749725341796875
396,0.500000000493791502363373246707172884,1.84623094087438128298494819955909193,1.346230940380589780621574952851919046,0.1291195677109538142435241070415941067039966583251953125
397,0.500000000490071786524333132934296351,1.84623094085010017414879164915058801,1.346230940360028387624458516216291659,0.129119567704320648005023031146265566349029541015625
398,0.500000000486389337751976075715279534,1.84623094082606233703791865088636696,1.346230940339672999285942575171087426,0.1291195676977540396368482333855354227125644683837890625
399,0.500000000482743690498818853920920659,1.84623094080226473259019325764718398,1.346230940319521042091374403726263321,0.1291195676912529621827019354896037839353084564208984375
400,0.500000000479134386178833415279071667,1.84623094077870436718849820588900165,1.346230940299569981009664790609929983,0.12911956768481680501992059362237341701984405517578125
401,0.500000000475560973046302969384327332,1.84623094075537829186987418500774090,1.346230940279817318823571215623413568,0.1291195676784445967033576607718714512884616851806640625
402,0.500000000472023006077081415480197875,1.84623094073228360155034937957756641,1.346230940260260595473267964097368535,0.129119567672135560076895899328519590198993682861328125
403,0.500000000468520046852202616079511713,1.84623094070941743426510984400886112,1.346230940240897387412907227929349407,0.129119567665889001251144918569480068981647491455078125
404,0.500000000465051663443787332266742232,1.84623094068677697042367005425705832,1.346230940221725306979882721990316088,0.1291195676597040875588362496273475699126720428466796875
405,0.500000000461617430303196895851688326,1.84623094066435943207971127912488924,1.346230940202742001776514383273200914,0.12911956765358001408827703926363028585910797119140625
406,0.500000000458216928151384002288730459,1.84623094064216208221526365632624113,1.346230940183945154063879654037510671,0.12911956764751619797237935927114449441432952880859375
407,0.500000000454849743871392146195296406,1.84623094062018222403891575401300609,1.346230940165332480167523607817709684,0.129119567641511723277147893895744346082210540771484375
408,0.500000000451515470402956492958644175,1.84623094059841720029774301532493017,1.346230940146901729894786522366285995,0.1291195676355659516243434836724190972745418548583984375
409,0.500000000448213706639160036976557622,1.84623094057686439260265426491019534,1.346230940128650685963494227933637718,0.129119567629678189124575737878330983221530914306640625
410,0.500000000444944057325100116480500062,1.84623094055552122076686253069981641,1.346230940110577163441762414219316348,0.1291195676238476586217274189039017073810100555419921875
411,0.500000000441706132958521362064123803,1.84623094053438514215719365160434528,1.346230940092679009198672289540221477,0.1291195676180737217375593672841205261647701263427734375
412,0.500000000438499549692372258159886881,1.84623094051345365105795311350104410,1.346230940074954101365580855341157219,0.12911956761235565682710557666723616421222686767578125
413,0.500000000435323929239243541073992227,1.84623094049272427804707823028314052,1.346230940057400348807834689209148293,0.129119567606692797756551271959324367344379425048828125
414,0.500000000432178898777647639740177062,1.84623094047219458938430941243887119,1.346230940040015690606661772698694128,0.1291195676010844783920816780664608813822269439697265625
415,0.500000000429064090860099328003990189,1.84623094045186218641112064045009558,1.346230940022798095551021312446105391,0.1291195675955300881110332511525484733283519744873046875
416,0.500000000425979143322958790135099695,1.84623094043172470496215544903182150,1.346230940005745561639196658896721805,0.1291195675900289330240156004947493784129619598388671875
417,0.500000000422923699197999110776580364,1.84623094041177981478792094486008102,1.346230939988856115589921834083500656,0.1291195675845804025083651822569663636386394500732421875
418,0.500000000419897406625661237642044326,1.84623094039202521898849802731060274,1.346230939972127812362836789668558414,0.1291195675791838304302672213452751748263835906982421875
419,0.500000000416899918769960223479244033,1.84623094037245865345803201304878791,1.346230939955558734688071789569543877,0.1291195675738386616782094051814056001603603363037109375
420,0.500000000413930893735007488604909917,1.84623094035307788633977328193582294,1.346230939939146992604765793330913023,0.1291195675685442301183769586714333854615688323974609375
421,0.500000000410989994483114681124092329,1.84623094033388071749144300779436764,1.346230939922890723008328326670275311,0.1291195675632999251281063379792612977325916290283203125
422,0.500000000408076888754445462319646664,1.84623094031486497796070459454391390,1.346230939906788089206259132224267236,0.1291195675581051915958852305266191251575946807861328125
423,0.500000000405191248988182416550623776,1.84623094029602852947052620471136437,1.346230939890837280482343788160740594,0.1291195675529594744102013237352366559207439422607421875
424,0.500000000402332752245176988029066244,1.84623094027736926391422518899869867,1.346230939875036511669048200969632426,0.1291195675478621629483910737690166570246219635009765625
425,0.500000000399501080132051161863560150,1.84623094025888510285998993490875395,1.346230939859384022727938773045193800,0.12911956754281261883221532116294838488101959228515625
426,0.500000000396695918726720287053501358,1.84623094024057399706467953694735101,1.346230939843878078337959249893849652,0.129119567537810453483615447112242691218852996826171875
427,0.500000000393916958505307180351639793,1.84623094022243392599670617983253191,1.346230939828516967491398999480892117,0.129119567532854973013201060894061811268329620361328125
428,0.500000000391163894270418350363192457,1.84623094020446289736780992825388195,1.346230939813299003097391577890689493,0.12911956752794562230945984993013553321361541748046875
429,0.500000000388436425080753830289187237,1.84623094018665894667353985033485657,1.346230939798222521592786020045669333,0.1291195675230819850387575797867611981928348541259765625
430,0.500000000385734254182022801302934394,1.84623094016902013674225977849652499,1.346230939783285882560236977193590596,0.1291195675182633950672794753700145520269870758056640625
431,0.500000000383057088939137821300240650,1.84623094015154455729250111950496502,1.346230939768487468353363298204724370,0.1291195675134894360613913022461929358541965484619140625
432,0.500000000380404640769661081487704936,1.84623094013423032449848955000365304,1.346230939753825683728828468515948104,0.1291195675087595251540051322081126272678375244140625
433,0.500000000377776625078476756798077771,1.84623094011707558056367587823294634,1.346230939739298955485199121434868569,0.12911956750407316274475988393533043563365936279296875
434,0.500000000375172761193664101821075983,1.84623094010007849330210581597465383,1.346230939724905732108441714153577847,0.129119567499429932500021322994143702089786529541015625
435,0.500000000372592772303546494867006222,1.84623094008323725572746680609291661,1.346230939710644483423920311225910388,0.1291195674948292515527015211773687042295932769775390625
436,0.500000000370036385394892251353833416,1.84623094006655008564965389537860527,1.346230939696513700254761644024771854,0.1291195674902706758135906284223892726004123687744140625
437,0.500000000367503331192243550722922630,1.84623094005001522527870022676647159,1.346230939682511894086456676043548960,0.129119567485753650171176332150935195386409759521484375
438,0.500000000364993344098350340471859989,1.84623094003363094083592137459744168,1.346230939668637596737571034125581691,0.1291195674812778138029756291871308349072933197021484375
439,0.500000000362506162135686659856166028,1.84623094001739552217212583988615371,1.346230939654889360036439180029987682,0.12911956747684261159747620695270597934722900390625
440,0.500000000360041526889027280614237776,1.84623094000130728239274771715413228,1.346230939641265755503720436539894504,0.1291195674724476549766194466428714804351329803466796875
441,0.500000000357599183449063095121525633,1.84623093998536455748976066618761466,1.346230939627765374040697571066089027,0.129119567468092444340044266937184147536754608154296875
442,0.500000000355178880357034169654776416,1.84623093996956570598023538443331956,1.346230939614386825623201214778543144,0.1291195674637764800873895865152007900178432464599609375
443,0.500000000352780369550359830113325819,1.84623093995390910855140609297058333,1.346230939601128739001046262857257511,0.129119567459499429151748017829959280788898468017578125
444,0.500000000350403406309245633329584408,1.84623093993839316771211442602134451,1.346230939587989761402868792691760102,0.1291195674552607641771828639321029186248779296875
445,0.500000000348047749204247535195033883,1.84623093992301630745050208010520101,1.346230939574968558246254544910167127,0.1291195674510601520967867372746695764362812042236328125
446,0.500000000345713160044773972247355103,1.84623093990777697289782651881639176,1.346230939562063812853052546569036657,0.129119567446897065554622940908302552998065948486328125
447,0.500000000343399403828507032855892008,1.84623093989267362999827674376220073,1.346230939549274226169769710906308722,0.129119567442771143728208471657126210629940032958984375
448,0.500000000341106248691724317328366410,1.84623093987770476518466893890502541,1.346230939536598516492944621576659000,0.1291195674386819980394847107163514010608196258544921875
449,0.500000000338833465860503469458727362,1.84623093986286888505990453979430520,1.346230939524035419199401070335577838,0.1291195674346291288880905767655349336564540863037109375
450,0.500000000336580829602791772466903278,1.84623093984816451608407562805959540,1.346230939511583686481283855592692122,0.1291195674306121754515430666288011707365512847900390625
451,0.500000000334348117181323616791280772,1.84623093983359020426710536934315130,1.346230939499242087085781752551870528,0.1291195674266307491517835615013609640300273895263671875
452,0.500000000332135108807368970800444070,1.84623093981914451486681364892245539,1.346230939487009406059444678122011320,0.12911956742268448916632905820733867585659027099609375
453,0.500000000329941587595296421300953300,1.84623093980482603209230022214192688,1.346230939474884444497003800840973580,0.1291195674187729791615453223130316473543643951416015625
454,0.500000000327767339517934653328812614,1.84623093979063335881254047665090936,1.346230939462866019294605823322096746,0.12911956741489583055937373501365073025226593017578125
455,0.500000000325612153362716647493431987,1.84623093977656511627009076367377572,1.346230939450952962907374116180343733,0.129119567411052738048482524391147308051586151123046875
456,0.500000000323475820688591155525915470,1.84623093976261994379980292614245710,1.346230939439144123111211770616541630,0.1291195674072431465173593778672511689364910125732421875
457,0.500000000321358135783686421174679061,1.84623093974879649855244946153460420,1.346230939427438362768763040359925139,0.1291195674034668616769749860395677387714385986328125
458,0.500000000319258895623711369481250333,1.84623093973509345522316323192704462,1.346230939415834559599451862445794287,0.129119567399723467193695114474394358694553375244140625
459,0.500000000317177899831079870471206934,1.84623093972150950578459745204272628,1.346230939404331605953517581571519346,0.129119567396012657756187991253682412207126617431640625
460,0.500000000315114950634743954045057408,1.84623093970804335922471396888035941,1.346230939392928408589970014835302002,0.129119567392333933764092535056988708674907684326171875
461,0.500000000313069852830722182461911707,1.84623093969469374128910956021188464,1.346230939381623888458387377749972933,0.1291195673886871009283794364819186739623546600341796875
462,0.500000000311042413743309657042383272,1.84623093968145939422779227937503709,1.346230939370416980484482622332653818,0.1291195673850717706709900767236831597983837127685546875
463,0.500000000309032443186956471832733034,1.84623093966833907654632139760760672,1.346230939359306633359364925774873686,0.1291195673814875544138658369774930179119110107421875
464,0.500000000307039753428801661360342849,1.84623093965533156276122664969128968,1.346230939348291809332424988330946831,0.1291195673779342023568261765831266529858112335205078125
465,0.500000000305064159151849992341931051,1.84623093964243564315962411118619406,1.346230939337371484007774118844263009,0.129119567374411270410661245477967895567417144775390625
466,0.500000000303105477418779235531775405,1.84623093962965012356294789991021477,1.346230939326544646144168664378439365,0.129119567370918508775190503001795150339603424072265625
467,0.500000000301163527636365773577079229,1.84623093961697382509471860747649792,1.346230939315810297458352833899418691,0.129119567367455612139082177236559800803661346435546875
468,0.500000000299238131520516699797015398,1.84623093960440558395227098025772954,1.346230939305167452431754280460714142,0.129119567364022247435428880635299719870090484619140625
469,0.500000000297329113061896807412124839,1.84623093959194425118236512153476072,1.346230939294615138120468314122635881,0.1291195673606181093528988412799662910401821136474609375
470,0.500000000295436298492139089094052989,1.84623093957958869246060705342356571,1.346230939284152393968467964329512721,0.1291195673572428093134334403657703660428524017333984375
471,0.500000000293559516250627635010812420,1.84623093956733778787460598800035052,1.346230939273778271623978352989538100,0.129119567353896125272427752861403860151767730712890625
472,0.500000000291698596951842058138780871,1.84623093955519043171079727572774362,1.346230939263491834758955217588962749,0.1291195673505776964073987755909911356866359710693359375
473,0.500000000289853373353252765119938230,1.84623093954314553224486147340897367,1.346230939253292158891608708289035440,0.12911956734728724516259035226539708673954010009765625
474,0.500000000288023680323756656717287687,1.84623093953120201153567140683211733,1.346230939243178331211914750114829643,0.1291195673440245494933975578533136285841464996337890625
475,0.500000000286209354812643043257329630,1.84623093951935880522270058705529470,1.346230939233149450410057543797965070,0.1291195673407892485773373891788651235401630401611328125
476,0.500000000284410235819079776638214960,1.84623093950761486232682763058103956,1.346230939223204626507747853942824600,0.12911956733758100934750245869508944451808929443359375
477,0.500000000282626164362109804552767452,1.84623093949596914505447290561822930,1.346230939213342980692363101065461848,0.129119567334399609759287841370678506791591644287109375
478,0.500000000280856983451148567345983660,1.84623093948442062860500465258234645,1.346230939203563645153856085236362790,0.1291195673312448277680886121743242256343364715576171875
479,0.500000000279102538056972843365330387,1.84623093947296830098135349822656321,1.346230939193865762924380654861232823,0.129119567328116302551421767930150963366031646728515625
480,0.500000000277362675083191860161881448,1.84623093946161116280377519142991825,1.346230939184248487720583331268036802,0.12911956732501372879795553672011010348796844482421875
481,0.500000000275637243338191671674809815,1.84623093945034822712670289373365951,1.346230939174710983788511222058849695,0.1291195673219369399742362247707205824553966522216796875
482,0.500000000273926093507543980502735205,1.84623093943917851925863148744032775,1.346230939165252425751087506937592545,0.1291195673188856307689320601639337837696075439453125
483,0.500000000272229078126870776274065163,1.84623093942810107658497751261451587,1.346230939155871998458106736340450707,0.12911956731585949587071127098170109093189239501953125
484,0.500000000270546051555156341449587691,1.84623093941711494839385955734195962,1.346230939146568896838703215892371929,0.12911956731285834099054454782162792980670928955078125
485,0.500000000268876869948498335011308970,1.84623093940621919570474505564134631,1.346230939137342325756246720630037340,0.12911956730988183306152450313675217330455780029296875
486,0.500000000267221391234289847674837393,1.84623093939541289109991053664945489,1.346230939128191499865620688974617497,0.12911956730692975003904621189576573669910430908203125
487,0.500000000265579475085824494701276083,1.84623093938469511855866343271125850,1.346230939119115643472838938009982417,0.12911956730400186987850474906736053526401519775390625
488,0.500000000263950982897316736011012661,1.84623093937406497329427474144025234,1.346230939110113990396958005429239679,0.129119567301097915024143958362401463091373443603515625
489,0.500000000262335777759329843727867090,1.84623093936352156159357263055440846,1.346230939101185783834242786826541370,0.1291195672982176911869345303784939460456371307373046875
490,0.500000000260733724434604002981833712,1.84623093935306400065914837491411284,1.346230939092330276224544371932279128,0.129119567295360948566695924455416388809680938720703125
491,0.500000000259144689334277265581120070,1.84623093934269141845412674960821769,1.346230939083546729119849484027097620,0.1291195672925273540965207530462066642940044403076171875
492,0.500000000257568540494492170997792099,1.84623093933240295354945420330422886,1.346230939074834413054962032306436761,0.129119567289716741242955322377383708953857421875
493,0.500000000256005147553381008754504159,1.84623093932219775497365883190435414,1.346230939066192607420277823149849981,0.1291195672869288879613947074176394380629062652587890625
494,0.500000000254454381728422863169810301,1.84623093931207498206503729775286125,1.346230939057620600336614434583050949,0.1291195672841635444516583675067522563040256500244140625
495,0.500000000252916115794165671816703256,1.84623093930203380432622474980635175,1.346230939049117688532059077989648494,0.1291195672814204886691413776134140789508819580078125
496,0.500000000251390224060306697573363023,1.84623093929207340128110447742742406,1.346230939040683177220797779854061037,0.1291195672786995540803900439641438424587249755859375
497,0.500000000249876582350124963819026195,1.84623093928219296233401508079008222,1.346230939032316379983890116971056025,0.1291195672760004076184969790119794197380542755126953125
498,0.500000000248375067979259266837563768,1.84623093927239168663121384068620077,1.346230939024016618651954573848637002,0.1291195672733228827500084889834397472441196441650390625
499,0.500000000246885559734825588615377476,1.84623093926266878292455551766661629,1.346230939015783223189729929051238814,0.1291195672706667851858952644761302508413791656494140625
