Matrix Size,Eigenvalue 2,Predict Value (x),Difference (Eigenvalue 2 - Predict Value)
93,1.84623118508138292191172355052676889,1.8462311474177983095425977970147051435229725314151,3.76635846123691257535120637464770274685849E-8
94,1.84623117728655131456517758745538822,1.8462311408097843619622055157397133180735153893837,3.64767669526029720717156749019264846106163E-8
95,1.84623116981574927710422005547859694,1.8462311344764304156502544273510216249458014090295,3.53393188614539656281275753150541985909705E-8
96,1.84623116265231185474045614205615184,1.8462311284036129240142876988316311152031169402685,3.42486989307261684432245207247968830597315E-8
97,1.84623115578059217249527278006457235,1.8462311225780710023863452004141103480331043031053,3.32025211701089275796504620019668956968947E-8
98,1.84623114918588960158996516436006076,1.8462311169873455724275719105419489491062102143911,3.21985440291623932538181118108937897856089E-8
99,1.84623114285438366079667830257766933,1.8462311116197233640561858545647286080074595202523,3.12346602967404924480129407219925404797477E-8
100,1.84623113677307314272296123523370144,1.8462311064641853429937174237114392715510743952818,3.03088877997292438115222621684489256047182E-8
101,1.84623113092972000490979825978804029,1.8462311015103591742771655628205850460626842011345,2.94193608306326326969674552439373157988655E-8
102,1.84623112531279761021033777542405632,1.8462310967484753698373502132175430158099090067973,2.85643222403729875622065133041900909932027E-8
103,1.84623111991144294079616375538741181,1.8462310921693268020088962735910215137769789008502,2.77421161387872674817963902962230210991498E-8
104,1.84623111471541244584771060327419077,1.8462310877642312950731847639844405242683135057871,2.69511811507745258392897502457316864942129E-8
105,1.84623110971504121499590105652116598,1.8462310835249970340402935692029255350061201161951,2.61900441809556074873182404449938798838049E-8
106,1.84623110490120519830779981763292211,1.8462310794438905541996312542232823293066665469841,2.54573146441081685634096397806933334530159E-8
107,1.84623110026528621941421961089417531,1.8462310755136070968200456430379668649240864760708,2.47516791225941739678562084450759135239292E-8
108,1.84623109579913955158277153652821283,1.8462310717272431360296452627555655062361605056537,2.40718964155531262737726473237638394943463E-8
109,1.84623109149506384742903887432484618,1.8462310680782708995958000978100116714746931086375,2.34167929478332387765148345085253068913625E-8
110,1.84623108734577323178113526777041223,1.8462310645605147222648365482789544313538431526525,2.27852585095162987194914577986461568473475E-8
111,1.84623108334437138419014930090997613,1.8462310611681290846978035291525286091605259249842,2.21762422994923457717574475208394740750158E-8
112,1.84623107948432745290644229548543366,1.8462310578955782040183141613878430574416816915685,2.15887492488881281340975906025583183084315E-8
113,1.84623107575945365599274058595945969,1.8462310547376170537209063411063711405354196233405,2.10218366022718342448530885494645803766595E-8
114,1.84623107216388443777337491393043314,1.8462310516892737012948757167360876687021757660086,2.04746107364784991971943454712978242339914E-8
115,1.84623106869205706016140995539083209,1.8462310487458328615277271352174212446368972509037,1.99462241986336828201734108453631027490963E-8
116,1.84623106533869351868318803206660796,1.8462310459028205721557811717755318733384105246318,1.94358729465274068602910760866615894753682E-8
117,1.84623106209878368234113864742362011,1.8462310431559899064230462645419167031643791849472,1.89427937759180923828817034068356208150528E-8
118,1.84623105896756956491680843889574930,1.8462310405013076442773445288161262222239680614252,1.84662619206394639100796230777760319385748E-8
119,1.84623105594053064300286535350511242,1.8462310379349418304419293842844630772984146584123,1.80055888125609359692206493427015853415877E-8
120,1.84623105301337014304196908698703271,1.8462310354532501535213869504707561504319105703697,1.75601199895205821365162765595680894296303E-8
121,1.84623105018200222601043784831018951,1.8462310330527690856864580528329045799631140753396,1.71292331403239797954772849300368859246604E-8
122,1.84623104744254000417674185623344047,1.8462310307302037273896087466850580284436101255902,1.67123362767871331095483824415563898744098E-8
123,1.84623104479128432964410111432303999,1.8462310284824183060343870775186679597339135459057,1.63088660236097140368043720302660864540943E-8
124,1.84623104222471329920171046269845545,1.8462310263064272815995346086014068783065011722503,1.59182860176021758540970485716934988277497E-8
125,1.84623103973947242440484138353710959,1.8462310241993870159435375666407476397171145683515,1.55400854084613038168963619502828854316485E-8
126,1.84623103733236541981950740560684729,1.8462310221585879659158983308092884345459930039608,1.51737774539036090747975588554540069960392E-8
127,1.84623103500034556603840357767949125,1.8462310201814473635107315401905064439709409742720,1.48188982025276720374889848060290590257280E-8
128,1.84623103274050760743323891528475691,1.8462310182655023491445036353353231230462522457891,1.44750052582887352799494337869537477542109E-8
129,1.84623103055008014768328580713149975,1.8462310164084035267424324304852358178372450156654,1.41416766209408533766462639321627549843346E-8
130,1.84623102842641850893690985273451558,1.8462310146079089117062023465516907065300176252846,1.38185095972307075061828248734699823747154E-8
131,1.84623102636699802304538151365628786,1.8462310128618782450217947319672662237434884560268,1.35051197780235867816890216362565115439732E-8
132,1.84623102436940772567752674673383770,1.8462310111682676487749302755104576337007881645714,1.32011400769025964712233800662992118354286E-8
133,1.84623102243134442629887972954838523,1.8462310095251246001825562507949446204480767329784,1.29062198261163234787534406095519232670216E-8
134,1.84623102055060712899711113306894448,1.8462310079305832029430188892675350225298730562727,1.26200239260540922438014094574701269437273E-8
135,1.84623101872509178097224827009738710,1.8462310063828597362625497750573402854444078109165,1.23422320447096984950400468145555921890835E-8
136,1.84623101695278632719971370924474254,1.8462310048802484633478979989308249165059499955816,1.20725378638518157103139176234940500044184E-8
137,1.84623101523176605132922290866843835,1.8462310034211176824714874733052865779089343161577,1.18106483688577354353631517720910656838423E-8
138,1.84623101356018918431473328056482451,1.8462310020039060049294632155052239826998039141997,1.15562831793852700650596005273001960858003E-8
139,1.84623101193629276359043783189697179,1.8462310006271188453308623738824586607608646203595,1.13091739182595754580145131292391353796405E-8
140,1.84623101035838872682475424895131997,1.8462309992893251106873015527910971758666688090490,1.10690636161374526961602227941333311909510E-8
141,1.84623100882486022540711889823612802,1.8462309979891540757235553282822891869451398740293,1.08357061496835635699538388330548601259707E-8
142,1.84623100733415814385897758253082267,1.8462309967252924327085848343777156073417677630624,1.06088657111503927481531070626582322369376E-8
143,1.84623100588479781231790622665309217,1.8462309954964815049162759768038644990453495296402,1.03883163074016302498492276709546504703598E-8
144,1.84623100447535590012876576286306440,1.8462309943015146135767063952464780631254707602138,1.01738412865520593676165863368745292397862E-8
145,1.84623100310446747939420919032071366,1.8462309931392345888710369585978022032776331243686,9.9652328905231722317229114567223668756314E-9
146,1.84623100177082324809411697619937885,1.8462309920085314161650570370180556188734391360953,9.7622918319290599391813232311265608639047E-9
147,1.84623100047316690308457765530557654,1.8462309909083400092703232555348302529744678333087,9.5648268938142543997707462870255321666913E-9
148,1.84623099921029265393640401748714730,1.8462309898376381030725457464940923522118342830093,9.3726545508638582709930549477881657169907E-9
149,1.84623099798104286917497834184563361,1.8462309887954442583758083210446220302024770247077,9.1855986107991700208010115797975229752923E-9
150,1.84623099678430584704127098943120523,1.8462309877808159722852802071219020232243764650569,9.0034898747559907823093032067756235349431E-9
151,1.84623099561901370341156132034337823,1.8462309867928478878884563522268939756094480429091,8.8261658155231049681164842543905519570909E-9
152,1.84623099448414036999393733401687110,1.8462309858306700974034277560854967486166317755407,8.6534702725905095779313743513833682244593E-9
153,1.84623099337869969636590545408517531,1.8462309848934465333394816794464175516559254306256,8.4852531630264237746387577583440745693744E-9
154,1.84623099230174364983207786921172870,1.8462309839803734425681145373080765237547188369208,8.3213702072639633319036521762452811630792E-9
155,1.84623099125236060746632957383479872,1.8462309830906779385277815770759745259277178249434,8.1616826689385479967588241940722821750566E-9
156,1.84623099022967373506128855099965757,1.8462309822236166270904495589855829630340867176818,8.0060571079708389920140746069659132823182E-9
157,1.84623098923283944804156996674868835,1.8462309813784743019000655557730457463565587153811,7.8543651461415044109756426036434412846189E-9
158,1.84623098826104594970764831355553923,1.8462309805545627052566732445366188319947128112402,7.7064832444509750690189203980052871887598E-9
159,1.84623098731351184246646011066098752,1.8462309797512193508642593936770145810027029620410,7.5622924916022007169839729389972970379590E-9
160,1.84623098638948480797425955645442096,1.8462309789678064049896773671185211460945914183991,7.4216784029845821893358998139054085816009E-9
161,1.84623098548824035236843888876944540,1.8462309782037096227918318133477529696149004287565,7.2845307295766070754216924303850995712435E-9
162,1.84623098460908061299926277282773544,1.8462309774583373367796592357298613848851624260054,7.1507432762196035370978740551148375739946E-9
163,1.84623098375133322329102914914439250,1.8462309767311194945421792951480138021190633198019,7.0202137287488498539963786978809366801981E-9
164,1.84623098291435023256617469194066232,1.8462309760215067430668863639841854289860364894741,6.8928434894992883279564768910139635105259E-9
165,1.84623098209750707785633649323200926,1.8462309753289695571242033601478110622470315098858,6.7685375207321331330841981977529684901142E-9
166,1.84623098130020160490236281095340494,1.8462309746529974093466608861697586855520058091709,6.6472041955557019247836462544479941908291E-9
167,1.84623098052185313571159714770094021,1.8462309739930979797721051655720063705335492367325,6.5287551559394919821289338394664507632675E-9
168,1.84623097976190158019628033506092892,1.8462309733487964027523673069471078135133210012522,6.4131051774439130281138211064866789987478E-9
169,1.84623097901980658956237965895125029,1.8462309727196345492520266907589870135735363528220,6.3001720403103529681922632764264636471780E-9
170,1.84623097829504674925428871201110069,1.8462309721051703426770875245295200302752626891061,6.1898764065772011874815806597247373108939E-9
171,1.84623097758711880938826386642503826,1.8462309715049771064815076263535551916460408636579,6.0821417029067562400714830683539591363421E-9
172,1.84623097689553695072680288931663697,1.8462309709186429419009471891580321862477589204526,5.9768940088258557001586047837522410795474E-9
173,1.84623097621983208435797049729676694,1.8462309703457701342570493056123019308153100115284,5.8740619501009211916844650091846899884716E-9
174,1.84623097555955118334846330582415009,1.8462309697859745863653624110066990442758412715230,5.7735765969831008948174510457241587284770E-9
175,1.84623097491425664473744785873942433,1.8462309692388852776625997615081077910670318960345,5.6753713670748480972313165389329681039655E-9
176,1.84623097428352568033034440227293334,1.8462309687041437477472583312007451457931892306820,5.5793819325830860710721881942068107693180E-9
177,1.84623097366694973483819446848179938,1.8462309681814036031007318263438357652224632301708,5.4855461317374626421379636147775367698292E-9
178,1.84623097306413392998939283119080245,1.8462309676703300458252172247379746952051250666430,5.3938038841641756064528277547948749333570E-9
179,1.84623097247469653331676464545026466,1.8462309671705994232988504381389207104390332374329,5.3040971100179142073113439495609667625671E-9
180,1.84623097189826845039454388463826865,1.8462309666818987977093272204397073912376903031178,5.2163696526852166641985612587623096968822E-9
181,1.84623097133449273936705291249444663,1.8462309662039255344844819224080555676473031175976,5.1305672048825709900863910623526968824024E-9
182,1.84623097078302414667410243734826632,1.8462309657363869086914039527220932928704092595395,5.0466372379826984846261730271295907404605E-9
183,1.84623097024352866293756831888432516,1.8462309652789997285266255350295276333605183700575,4.9645289344109427838547975266394816299425E-9
184,1.84623096971568309802950741982510834,1.8462309648314899750667280234647612061456551314390,4.8841931229627793963603471338543448685610E-9
185,1.84623096919917467439478941505897950,1.8462309643935924574937449578991769522146849881224,4.8055822169010444571598025477853150118776E-9
186,1.84623096869370063775072625379552416,1.8462309639650504830515041710000143703680083064540,4.7286501546992220827955097896319916935460E-9
187,1.84623096819896788433281006567022185,1.8462309635456155410285049130043160877571826800764,4.6533523433043051526659057622428173199236E-9
188,1.84623096771469260389957745121271366,1.8462309631350470001004291574491098223497188601653,4.5796456037991482937636038376502811398347E-9
189,1.84623096724059993775099375425146864,1.8462309627331118183999988864106781190830682338912,4.5074881193509948678407905209169317661088E-9
190,1.84623096677642365105374075123468670,1.8462309623395842657154657902411363661245679042473,4.4368393853382749609935503338754320957527E-9
191,1.84623096632190581880354985232784757,1.8462309619542456572497600481295983033995296763432,4.3676601615537898041982492666004703236568E-9
192,1.84623096587679652478939306069061409,1.8462309615768840984018242925026563513416199245487,4.2999124263875687681879577386583800754513E-9
193,1.84623096544085357295705223751344555,1.8462309612072942400596348710207075878910233732156,4.2335593328974173664927379621089766267844E-9
194,1.84623096501384221060043809526876833,1.8462309608452770439200868534898270599786378811573,4.1685651666803512417789412700213621188427E-9
195,1.84623096459553486283817313475079919,1.8462309604906395573760912823603060297619731283171,4.1048953054620818523904931602380268716829E-9
196,1.84623096418571087786045312938649973,1.8462309601431946975342040060447777904277013593026,4.0425161803262491233417219395722986406974E-9
197,1.84623096378415628245718162586409339,1.8462309598027610439483195269954065393140103803014,3.9813952385088620988686868506859896196986E-9
198,1.84623096339066354736292156144497614,1.8462309594691626396756990924175338661448038197309,3.9215009076872224690274422738551961802691E-9
199,1.84623096300503136197740258969449285,1.8462309591422288002813151715610068462930327521407,3.8628025616960874181334860037069672478593E-9
200,1.84623096262706441804224991703202983,1.8462309588217939304348806561757837902901818896617,3.8052704876073692608562460397098181103383E-9
201,1.84623096225657320187534183418213260,1.8462309585076973477629584232909094837861979797994,3.7488758541123834108912231162138020202006E-9
202,1.84623096189337379478381205584360375,1.8462309581997831136345472940376335262150435680087,3.6935906811492647618059702237849564319913E-9
203,1.84623096153728768129527187737296229,1.8462309578978998705748899880792373679676207700455,3.6393878107203818892937249220323792299545E-9
204,1.84623096118814156486439179222078361,1.8462309576019006860166652306477338635910661562170,3.5862408788477265615730497464089338437830E-9
205,1.84623096084576719072860303246361639,1.8462309573116429021121044486842134029370668040118,3.5341242886164985837794029870629331959882E-9
206,1.84623096051000117560243010319035561,1.8462309570269879913427839650748612724382339056169,3.4830131842596461381154943375617660943831E-9
207,1.84623096018068484391486796988072044,1.8462309567478014176765180899201816150644264271492,3.4328834262383498799605388249355735728508E-9
208,1.84623095985766407030835346358111790,1.8462309564739525030327479169704474321337010092426,3.3837115672756055466106704678662989907574E-9
209,1.84623095954078912813126494288912059,1.8462309562053142988292545644715276334355159439171,3.3354748293020103784175929565644840560829E-9
210,1.84623095922991454366857267791667787,1.8462309559417634623935256688664029573992186933911,3.2881510812750470090502749126007813066089E-9
211,1.84623095892489895586730202682183266,1.8462309556831801380327617166937703901592525422049,3.2417188178345403101280622698407474577951E-9
212,1.84623095862560498132487766513896671,1.8462309554294478425655534606856665084888798996275,3.1961571387593242044533002015111201003725E-9
213,1.84623095833189908431924995898217306,1.8462309551804533551281627122460297656329996926747,3.1514457291910872467361432943670003073253E-9
214,1.84623095804365145166997005279648017,1.8462309549360866110763648152148335711604655321703,3.1075648405936052375816465988395344678297E-9
215,1.84623095776073587222913813649139290,1.8462309546962405998125793827016278199000167138271,3.0644952724165587537897650800999832861729E-9
216,1.84623095748302962081040126268536114,1.8462309544608112663756174877809973836352113037472,3.0222183544347837749043637563647886962528E-9
217,1.84623095721041334637296909701267953,1.8462309542296974166378520089183908899094088685936,2.9807159297351170880942886400905911314064E-9
218,1.84623095694277096428596545542862108,1.8462309540028006259616907430068394509520732402581,2.9399703383242747124217816290479267597419E-9
219,1.84623095667998955250636336727526177,1.8462309537800251511741710657175748021419743743145,2.8999644013321923015576869678580256256855E-9
220,1.84623095642195925151129161520783277,1.8462309535612778457243860008097966889941581160177,2.8606814057869056143980360810058418839823E-9
221,1.84623095616857316783266410352003074,1.8462309533464680778952054371615548791974035011144,2.8221050899374586663584758608025964988856E-9
222,1.84623095591972728104889411624971721,1.8462309531355076519458344178222354006412225368043,2.7842196291030596984274818093587774631957E-9
223,1.84623095567532035409493299236248477,1.8462309529283107320677632710699176594735724807362,2.7470096220271697212925671105264275192638E-9
224,1.84623095543525384675803650336446827,1.8462309527247937690417031423254826481597086204978,2.7104600777163333610389856218402913795022E-9
225,1.84623095519943183223251932304045272,1.8462309525248754294879158314941321079157927230220,2.6745564027446034915463206120842072769780E-9
226,1.84623095496776091661233709430249845,1.8462309523284765276073407465403149740606320187400,2.6392843890049963477621834759393679812600E-9
227,1.84623095474015016120564713628624299,1.8462309521355199593153392825448335059595348197664,2.6046302018903078537414094840404651802336E-9
228,1.84623095451651100756054907284901917,1.8462309519459306386739475315900035562671219893808,2.5705803688866015412590156137328780106192E-9
229,1.84623095429675720509601994931997638,1.8462309517596354365329432729453899800477397794314,2.5371217685630766763745863999522602205686E-9
230,1.84623095408080474123664503536066886,1.8462309515765631212937733169149341200982462200217,2.5042416199428717184457347399017537799783E-9
231,1.84623095386857177395410751326426737,1.8462309513966443017138841706791324022672664706320,2.4719274722402233425851349677327335293680E-9
232,1.84623095365997856662256483173735593,1.8462309512198113716729727646642715603439469935824,2.4401671949495920670730843696560530064176E-9
233,1.84623095345494742509900083272506223,1.8462309510459984568255684489240984542579001416332,2.4089489682734323838009637757420998583668E-9
234,1.84623095325340263694342681943993159,1.8462309508751413630679265813259596367269701072915,2.3782612738755002381139719532730298927085E-9
235,1.84623095305527041269740384561729504,1.8462309507071775267499735199225367362510725247482,2.3480928859474303256947583037489274752518E-9
236,1.84623095286047882914279923386680221,1.8462309505420459665662695176177949729148064011951,2.3184328625765297162490072370851935988049E-9
237,1.84623095266895777446596487709235406,1.8462309503796872370623823812257090537153616870709,2.2892705374035824958666450062846383129291E-9
238,1.84623095248063889525565475878881659,1.8462309502200433836960515744866045529297768906976,2.2605955115596031843022120370702231093024E-9
239,1.84623095229545554526598139851335869,1.8462309500630578993948067504816672996327498731814,2.2323976458711746480316913903672501268186E-9
240,1.84623095211334273587855938490521056,1.8462309499086756825542264204357112506064882392159,2.2046670533243329644694993093935117607841E-9
241,1.84623095193423708820070286506894711,1.8462309497568429964233424754126116705017196946953,2.1773940917773603896563354394982803053047E-9
242,1.84623095175807678673913951445870264,1.8462309496075074298258376974234238774029472987907,2.1505693569133018170352787625970527012093E-9
243,1.84623095158480153459118287638566364,1.8462309494606178591678366813589428734616456081642,2.1241836754233461950267207665383543918358E-9
244,1.84623095141435251009767001658053286,1.8462309493161244116850188254254795985886321547785,2.0982280984126511911550532614113678452215E-9
