Matrix size,Eigenvalue 2,Adjusted Eigenvalue,Log(Adjusted Eigenvalue)
74,1.84623142790951274634517481976204252,4.902582287420869110751600731459940421167711E-7,-6.3095751081807502913534335675649344921112060546875
75,1.84623140861394521911601871359123982,4.709626612148577549689892704459940421167711E-7,-6.32701352317078402620609267614781856536865234375
76,1.84623139031792324042427050308645741,4.526666392361660067584844880359940421167711E-7,-6.34422151109237120181205682456493377685546875
77,1.84623137295754648222671969787044135,4.353062624779684559532684719759940421167711E-7,-6.36120508487554214838155530742369592189788818359375
78,1.84623135647375522696586231131074816,4.188224712227075985667087787859940421167711E-7,-6.37797002502038257176764091127552092075347900390625
79,1.84623134081190786691514286249407628,4.031606238626568791178921069059940421167711E-7,-6.3945218914292158984835623414255678653717041015625
80,1.84623132592140003256611104059856619,3.882701160283078472959965968159940421167711E-7,-6.410866034495018794814313878305256366729736328125
81,1.84623131175532079144578333997784775,3.741040367871875195953758783759940421167711E-7,-6.427007605501497522482168278656899929046630859375
82,1.84623129827014190678214523415962780,3.606188579025238814895576584259940421167711E-7,-6.44295156638548238703378956415690481662750244140625
83,1.84623128542543662185007030329588225,3.477741526175918065586939128759940421167711E-7,-6.458702698908030725988282938487827777862548828125
84,1.84623127318362485071843456936590495,3.355323408464601708247639355759940421167711E-7,-6.47426561327669158885100841871462762355804443359375
85,1.84623126150974201805031992492832908,3.238584580137920561803263597059940421167711E-7,-6.4896447562579151480122163775376975536346435546875
86,1.84623125037122910687190140369763724,3.127199451026136376590956678659940421167711E-7,-6.50484441881536579188605173840187489986419677734375
87,1.84623123973774175003651467902196722,3.020864577457782509344199978459940421167711E-7,-6.519868743307011271781448158435523509979248046875
88,1.84623122958097644377847909494542605,2.919296924395202153503434566759940421167711E-7,-6.5347217302712490294425151660107076168060302734375
89,1.84623121987451217481906457249226556,2.822232281705608008278902961859940421167711E-7,-6.54940724482989633514762317645363509654998779296875
90,1.84623121059366593985113207040041653,2.729423819355928683257984471559940421167711E-7,-6.5639290227337507843685671105049550533294677734375
91,1.84623120171536080123518561334319701,2.640640767969769218687412276359940421167711E-7,-6.578290676074377785198521451093256473541259765625
92,1.84623119321800526826742636470299886,2.555667212640091626201010294859940421167711E-7,-6.5924956986840275163785918266512453556060791015625
93,1.84623118508138292191172355052676889,2.474300989176534598059247995159940421167711E-7,-6.606547471243885638614301569759845733642578125
94,1.84623117728655131456517758745538822,2.396352673103069138428534188459940421167711E-7,-6.62044926611937345484193429001607000827789306640625
95,1.84623116981574927710422005547859694,2.321644652728459563108766275659940421167711E-7,-6.63420425193981611045046520303003489971160888671875
96,1.84623116265231185474045614205615184,2.250010278504821923974541824659940421167711E-7,-6.64781549793853532293042007950134575366973876953125
97,1.84623115578059217249527278006457235,2.181293081682370090354626029759940421167711E-7,-6.6612859780682498467285768128931522369384765625
98,1.84623114918588960158996516436006076,2.115346055973317014197580913859940421167711E-7,-6.674618574905604617697463254444301128387451171875
99,1.84623114285438366079667830257766933,2.052030996565384145579756999559940421167711E-7,-6.68781608335767163708851512637920677661895751953125
100,1.84623113677307314272296123523370144,1.991217891384646974906317320659940421167711E-7,-6.700881214182349054908627294935286045074462890625
101,1.84623113092972000490979825978804029,1.932784360006515345151860709159940421167711E-7,-6.71381659733377045284896666998974978923797607421875
102,1.84623112531279761021033777542405632,1.876615136059520740308220869459940421167711E-7,-6.72662478514305472998557888786308467388153076171875
103,1.84623111991144294079616375538741181,1.822601589365379000107854424359940421167711E-7,-6.7393082553440368798192139365710318088531494140625
104,1.84623111471541244584771060327419077,1.770641284415894468586722213959940421167711E-7,-6.75186941395295736612069958937354385852813720703125
105,1.84623110971504121499590105652116598,1.720637572107376373119191966059940421167711E-7,-6.7643105980104838437227954273112118244171142578125
106,1.84623110490120519830779981763292211,1.672499211940495360730309527359940421167711E-7,-6.7766340781939060633476401562802493572235107421875
107,1.84623110026528621941421961089417531,1.626140022151559558662922059359940421167711E-7,-6.788842061306791464403431746177375316619873046875
108,1.84623109579913955158277153652821283,1.581478555473245077919262434559940421167711E-7,-6.8009366926529555286151662585325539112091064453125
109,1.84623109149506384742903887432484618,1.538437798431707751297228768059940421167711E-7,-6.81292005830113378550549896317534148693084716796875
110,1.84623108734577323178113526777041223,1.496944892275228715231684428559940421167711E-7,-6.82479418724632669324137168587185442447662353515625
111,1.84623108334437138419014930090997613,1.456930873799318855563080067559940421167711E-7,-6.83656105347345377509782338165678083896636962890625
112,1.84623107948432745290644229548543366,1.418330434486481785508834642859940421167711E-7,-6.848222577928535059754722169600427150726318359375
113,1.84623107575945365599274058595945969,1.381081696517344768413574903159940421167711E-7,-6.8597806304023603019004440284334123134613037109375
114,1.84623107216388443777337491393043314,1.345126004335151111693284637659940421167711E-7,-6.87123703133124497099970540148206055164337158203125
115,1.84623106869205706016140995539083209,1.310407730559031462107888627159940421167711E-7,-6.882593553519228635195759125053882598876953125
116,1.84623106533869351868318803206660796,1.276874095144249242874646385859940421167711E-7,-6.89385192378578626204443935421295464038848876953125
117,1.84623106209878368234113864742362011,1.244474996780828749028216507359940421167711E-7,-6.90501382454289203138841912732459604740142822265625
118,1.84623105896756956491680843889574930,1.213162855606585446942937799259940421167711E-7,-6.91608089530503367114988577668555080890655517578125
119,1.84623105594053064300286535350511242,1.182892466387446016089031430459940421167711E-7,-6.92705473413557815121066596475429832935333251953125
120,1.84623105301337014304196908698703271,1.153620861387837053423850633359940421167711E-7,-6.9379368990326693023007464944384992122650146484375
121,1.84623105018200222601043784831018951,1.125307182217521741037082201359940421167711E-7,-6.94872890925768427194952892023138701915740966796875
122,1.84623104744254000417674185623344047,1.097912559999184781116314710959940421167711E-7,-6.95943224660906256673342795693315565586090087890625
123,1.84623104479128432964410111432303999,1.071400003253858373697210706159940421167711E-7,-6.9700483566442006377883444656617939472198486328125
124,1.84623104222471329920171046269845545,1.045734292949434467180964860759940421167711E-7,-6.98057864985191489637372797005809843540191650390625
125,1.84623103973947242440484138353710959,1.020881884201465776389351402159940421167711E-7,-6.991024502777872129399838740937411785125732421875
126,1.84623103733236541981950740560684729,9.96810814155612436610048779159940421167711E-8,-7.00138725910521753093007646384648978710174560546875
127,1.84623103500034556603840357767949125,9.73490615617801398330775218759940421167711E-8,-7.01166823069253641875775429070927202701568603515625
128,1.84623103274050760743323891528475691,9.50892236031749751706827875359940421167711E-8,-7.021868698571143596609545056708157062530517578125
129,1.84623103055008014768328580713149975,9.28987961434250220625295303759940421167711E-8,-7.03198991390361438647005343227647244930267333984375
130,1.84623102842641850893690985273451558,9.07751345046786461081325462059940421167711E-8,-7.042033098905331911510074860416352748870849609375
131,1.84623102636699802304538151365628786,8.87157140187871177690543184859940421167711E-8,-7.051999447730768366682241321541368961334228515625
132,1.84623102436940772567752674673383770,8.67181237214192630021318683259940421167711E-8,-7.06189012732609189271215655026026070117950439453125
133,1.84623102243134442629887972954838523,8.47800604220406159849464158559940421167711E-8,-7.071706278249639154864780721254646778106689453125
134,1.84623102055060712899711113306894448,8.28993231247388473884669751059940421167711E-8,-7.08144901546168004102810300537385046482086181640625
135,1.84623101872509178097224827009738710,8.10738077767139845254954177259940421167711E-8,-7.09111942908485470837831599055789411067962646484375
136,1.84623101695278632719971370924474254,7.93015023229414499646427731659940421167711E-8,-7.10071858513657883094083445030264556407928466796875
137,1.84623101523176605132922290866843835,7.75804820470709591640664689759940421167711E-8,-7.110247526234640957909505232237279415130615234375
138,1.84623101356018918431473328056482451,7.59089051800564695359628551359940421167711E-8,-7.119707272277171483665370033122599124908447265625
139,1.84623101193629276359043783189697179,7.42850087593321740872950024159940421167711E-8,-7.12909882109808723527066831593401730060577392578125
140,1.84623101035838872682475424895131997,7.27071047225664905043493505959940421167711E-8,-7.13842314909906150433016591705381870269775390625
141,1.84623100882486022540711889823612802,7.11735762211488551536341586459940421167711E-8,-7.14768121185902938208300838596187531948089599609375
142,1.84623100733415814385897758253082267,6.96828741396007138379288532959940421167711E-8,-7.1568739447221734195636599906720221042633056640625
143,1.84623100588479781231790622665309217,6.82335138080596424820511227959940421167711E-8,-7.166002263365303548425799817778170108795166015625
144,1.84623100447535590012876576286306440,6.68240718958705020182610950259940421167711E-8,-7.1750670643454785846415688865818083286285400390625
145,1.84623100310446747939420919032071366,6.54531834751359454457187442859940421167711E-8,-7.1840692256287024264338469947688281536102294921875
146,1.84623100177082324809411697619937885,6.41195392438358532315974094759940421167711E-8,-7.19300960710046499713143930421210825443267822265625
147,1.84623100047316690308457765530557654,6.28218828988263139107036071659940421167711E-8,-7.20188905105888377278233747347258031368255615234375
148,1.84623099921029265393640401748714730,6.15590086496781402728851779259940421167711E-8,-7.2107083826911289037298047333024442195892333984375
149,1.84623099798104286917497834184563361,6.03297588649167145972436642359940421167711E-8,-7.21946841053384158470862530521117150783538818359375
150,1.84623099678430584704127098943120523,5.91330218427830072448292358559940421167711E-8,-7.22816992691815141114375364850275218486785888671875
151,1.84623099561901370341156132034337823,5.79677296991532975757414088559940421167711E-8,-7.2368137083999304337567082257010042667388916015625
152,1.84623099448414036999393733401687110,5.68328563657356735894149017259940421167711E-8,-7.245400516175866556523033068515360355377197265625
153,1.84623099337869969636590545408517531,5.57274156921076417094832059359940421167711E-8,-7.25393109648589184956790631986223161220550537109375
154,1.84623099230174364983207786921172870,5.46504596455738141246097593259940421167711E-8,-7.26240618100253332301008413196541368961334228515625
155,1.84623099125236060746632957383479872,5.36010766032080658292328293459940421167711E-8,-7.2708264872076622253871391876600682735443115234375
156,1.84623099022967373506128855099965757,5.25783897308030248063976881959940421167711E-8,-7.27919271875714546382596381590701639652252197265625
157,1.84623098923283944804156996674868835,5.15815554437833062221467189759940421167711E-8,-7.28750556583385655784468326601199805736541748046875
158,1.84623098826104594970764831355553923,5.06097619454493845689535698559940421167711E-8,-7.29576570548949110417424890329129993915557861328125
159,1.84623098731351184246646011066098752,4.96622278382081963660590181459940421167711E-8,-7.30397380197560863734906888566911220550537109375
160,1.84623098638948480797425955645442096,4.87382008037159958118524515859940421167711E-8,-7.3121305070643103363181580789387226104736328125
161,1.84623098548824035236843888876944540,4.78369563481101751441674760259940421167711E-8,-7.32023646035892472383466156315989792346954345703125
162,1.84623098460908061299926277282773544,4.69577966087409990282257660659940421167711E-8,-7.328292289595101038912616786547005176544189453125
163,1.84623098375133322329102914914439250,4.61000492190327654045424231259940421167711E-8,-7.33629861093263091476046611205674707889556884765625
164,1.84623098291435023256617469194066232,4.52630662283079109473386929459940421167711E-8,-7.344256029238362515343396808020770549774169921875
165,1.84623098209750707785633649323200926,4.44462230735980727486300398859940421167711E-8,-7.3521651383605188811998232267796993255615234375
166,1.84623098130020160490236281095340494,4.36489176006440990663514355659940421167711E-8,-7.3600265213947437814567820169031620025634765625
167,1.84623098052185313571159714770094021,4.28705691314533334030989708359940421167711E-8,-7.36784075094215484824644590844400227069854736328125
168,1.84623097976190158019628033506092892,4.21106175759380165904589595459940421167711E-8,-7.375608389359708638721713214181363582611083984375
169,1.84623097901980658956237965895125029,4.13685225853041159143492809159940421167711E-8,-7.383329989003140525483104283921420574188232421875
170,1.84623097829504674925428871201110069,4.06437627449960249674091313159940421167711E-8,-7.3910060924627440925860355491749942302703857421875
171,1.84623097758711880938826386642503826,3.99358348051300001218230688859940421167711E-8,-7.39863723279224405615650539402849972248077392578125
172,1.84623097689553695072680288931663697,3.92442529464685391447146675959940421167711E-8,-7.40622393373100340596693058614619076251983642578125
173,1.84623097621983208435797049729676694,3.85685480800997067526947975659940421167711E-8,-7.4137667099197894771123173995874822139739990234375
174,1.84623097555955118334846330582415009,3.79082671790901995612221807159940421167711E-8,-7.4212660671103360954248273628763854503631591796875
175,1.84623097491425664473744785873942433,3.72629726404791841141374549559940421167711E-8,-7.4287225023689007485927504603751003742218017578125
176,1.84623097428352568033034440227293334,3.66322416760720806576709639659940421167711E-8,-7.43613650427402905762619411689229309558868408203125
177,1.84623097366694973483819446848179938,3.60156657305799307238798300059940421167711E-8,-7.4435085531087228361002416932024061679840087890625
178,1.84623097306413392998939283119080245,3.54128499257311290865888330759940421167711E-8,-7.450839121047199142822137218900024890899658203125
179,1.84623097247469653331676464545026466,3.48234125290585009008482952859940421167711E-8,-7.45812867233642151632011518813669681549072265625
180,1.84623097189826845039454388463826865,3.42469844461362801400362992759940421167711E-8,-7.4653776634725801386593957431614398956298828125
181,1.84623097133449273936705291249444663,3.36832087351087891678924772559940421167711E-8,-7.47258654337268790612824886920861899852752685546875
182,1.84623097078302414667410243734826632,3.31317401424158386927462969459940421167711E-8,-7.47975575354145494344493272365070879459381103515625
183,1.84623097024352866293756831888432516,3.25922446586793045742823557859940421167711E-8,-7.48688572823359077546001572045497596263885498046875
184,1.84623096971568309802950741982510834,3.20643990937712436752231389659940421167711E-8,-7.4939768946116931402912086923606693744659423828125
185,1.84623096919917467439478941505897950,3.15478906701365256704570101259940421167711E-8,-7.50102967289985667065366214956156909465789794921875
186,1.84623096869370063775072625379552416,3.10424166334924625091935547859940421167711E-8,-7.5080444765331524337170776561833918094635009765625
187,1.84623096819896788433281006567022185,3.05476838800745463210682524759940421167711E-8,-7.51502171230309112814893524046055972576141357421875
188,1.84623096771469260389957745121271366,3.00634085996413137066107442859940421167711E-8,-7.52196178049922536956728436052799224853515625
189,1.84623096724059993775099375425146864,2.95893159334927300096494992659940421167711E-8,-7.52886507504698609949400633922778069972991943359375
190,1.84623096677642365105374075123468670,2.91251396467954770066327173259940421167711E-8,-7.5357319836418970027125396882183849811553955078125
191,1.84623096632190581880354985232784757,2.86706218145452861077258781959940421167711E-8,-7.54256288788025752722887773416005074977874755859375
192,1.84623096587679652478939306069061409,2.82255125205311293160886447159940421167711E-8,-7.54935816338642506906353446538560092449188232421875
193,1.84623096544085357295705223751344555,2.77895695686987884929114761759940421167711E-8,-7.55611817993679313332222591270692646503448486328125
194,1.84623096501384221060043809526876833,2.73625582063421743506667989559940421167711E-8,-7.56284330158056405934985377825796604156494140625
195,1.84623096459553486283817313475079919,2.69442508585799093901488298159940421167711E-8,-7.56953388675742555591341442777775228023529052734375
196,1.84623096418571087786045312938649973,2.65344268736021893847845303559940421167711E-8,-7.57619028841221364700686535798013210296630859375
197,1.84623096378415628245718162586409339,2.61328722781989178812621240159940421167711E-8,-7.58281285410666772150989345391280949115753173828125
198,1.84623096339066354736292156144497614,2.57393795431046578168430067659940421167711E-8,-7.58940192612835318186625954695045948028564453125
199,1.84623096300503136197740258969449285,2.53537473577191388450925234759940421167711E-8,-7.59595784159684672687262718682177364826202392578125
200,1.84623096262706441804224991703202983,2.49757804137839861724300604559940421167711E-8,-7.602480932567257099208291037939488887786865234375
201,1.84623096225657320187534183418213260,2.46052891976170780895801632259940421167711E-8,-7.60897152613117366826145371305756270885467529296875
202,1.84623096189337379478381205584360375,2.42420897905255483112416343759940421167711E-8,-7.6154299445151050207414300530217587947845458984375
203,1.84623096153728768129527187737296229,2.38860036770370081327709929159940421167711E-8,-7.6218565051764954887403291650116443634033203125
204,1.84623096118814156486439179222078361,2.35368575606061280476188142359940421167711E-8,-7.6282515208973791231983341276645660400390625
205,1.84623096084576719072860303246361639,2.31944831864703392878616470159940421167711E-8,-7.63461529987575193700877207447774708271026611328125
206,1.84623096051000117560243010319035561,2.28587171713441663585883862359940421167711E-8,-7.64094814581471215575447786250151693820953369140625
207,1.84623096018068484391486796988072044,2.25294008396566042252787510659940421167711E-8,-7.6472503580094581820958410389721393585205078125
208,1.84623095985766407030835346358111790,2.22063800660500897189791485259940421167711E-8,-7.6535222314321789127689044107683002948760986328125
209,1.84623095954078912813126494288912059,2.18895051238730011982871512159940421167711E-8,-7.65976405681492078514338572858832776546478271484375
210,1.84623095922991454366857267791667787,2.15786305394103089333147084959940421167711E-8,-7.665976120730466192298990790732204914093017578125
211,1.84623095892489895586730202682183266,2.12736149516090382822198632859940421167711E-8,-7.67215870567130853174830917851068079471588134765625
212,1.84623095862560498132487766513896671,2.09743209770666139205369973359940421167711E-8,-7.67831209012674609226678512641228735446929931640625
213,1.84623095833189908431924995898217306,2.06806150800609862143802036859940421167711E-8,-7.68443654865817382670911683817394077777862548828125
214,1.84623095804365145166997005279648017,2.03923674474117063081945107959940421167711E-8,-7.6905323519726085379488722537644207477569580078125
215,1.84623095776073587222913813649139290,2.01094518679708743918894235259940421167711E-8,-7.69659976699450165682492297491990029811859130859375
216,1.84623095748302962081040126268536114,1.98317456165521375180833917659940421167711E-8,-7.702639056935890238264619256369769573211669921875
217,1.84623095721041334637296909701267953,1.95591293421147053524107101559940421167711E-8,-7.7086504813649288081478516687639057636260986328125
218,1.84623095694277096428596545542862108,1.92914869600277017108266517059940421167711E-8,-7.71463429627284114076246623881161212921142578125
219,1.84623095667998955250636336727526177,1.90287055482480996226732923959940421167711E-8,-7.72059075413934703391305447439663112163543701171875
220,1.84623095642195925151129161520783277,1.87706752472530278706058633959940421167711E-8,-7.72652010399660138517674567992798984050750732421875
221,1.84623095616857316783266410352003074,1.85172891635744003589180613659940421167711E-8,-7.73242259149167754372911076643504202365875244140625
222,1.84623095591972728104889411624971721,1.82684432767906303716477478359940421167711E-8,-7.73829845894764645208852016367018222808837890625
223,1.84623095567532035409493299236248477,1.80240363498366692477605153959940421167711E-8,-7.74414794542328621673732413910329341888427734375
224,1.84623095543525384675803650336446827,1.77839698424997727587624988959940421167711E-8,-7.74997128677145052932928592781536281108856201171875
225,1.84623095519943183223251932304045272,1.75481478279742555784384833459940421167711E-8,-7.7557687156961403474042526795528829097747802734375
226,1.84623095496776091661233709430249845,1.73164769123540733497005290759940421167711E-8,-7.7615404618083179144605310284532606601715087890625
227,1.84623095474015016120564713628624299,1.70888661569473833916842736159940421167711E-8,-7.76728675168047910659652188769541680812835693359375
228,1.84623095451651100756054907284901917,1.68652270033022853282470497959940421167711E-8,-7.7730078089000347318915373762138187885284423828125
229,1.84623095429675720509601994931997638,1.66454732008377562047180070059940421167711E-8,-7.77870385412152121062945298035629093647003173828125
230,1.84623095408080474123664503536066886,1.64295207369783812907586994859940421167711E-8,-7.784375105117675275323563255369663238525390625
231,1.84623095386857177395410751326426737,1.62172877696958437686622979959940421167711E-8,-7.79002177682940466496575027122162282466888427734375
232,1.84623095365997856662256483173735593,1.60086945623643010871353865559940421167711E-8,-7.7956440814146734652467785053886473178863525390625
233,1.84623095345494742509900083272506223,1.58036634208407370881230928559940421167711E-8,-7.80124222829634650366870118887163698673248291015625
234,1.84623095325340263694342681943993159,1.56021186326851630748379622159940421167711E-8,-7.806816424208999904976735706441104412078857421875
235,1.84623095305527041269740384561729504,1.54039864084391401010153256659940421167711E-8,-7.81236687324474221583159305737353861331939697265625
236,1.84623095286047882914279923386680221,1.52091948248845354892648328359940421167711E-8,-7.81789377689805764504171747830696403980255126953125
237,1.84623095266895777446596487709235406,1.50176737702077011324903846859940421167711E-8,-7.82339733410970961102748333360068500041961669921875
238,1.84623095248063889525565475878881659,1.48293548909973910141868472159940421167711E-8,-7.8288777413097108137662871740758419036865234375
239,1.84623095229545554526598139851335869,1.46441715410077176539113893159940421167711E-8,-7.83433519245939979924742146977223455905914306640625
240,1.84623095211334273587855938490521056,1.44620587316202956403032411859940421167711E-8,-7.83976987909264000364828461897559463977813720703125
241,1.84623095193423708820070286506894711,1.42829530839424391204669777359940421167711E-8,-7.8451819903561581526219015358947217464447021484375
