Eigenstate,Residual Energy_10000
1650,-3.9632503130211104336156E-7
1651,-3.9501922745324454954798E-7
1652,-3.9371450551956570937323E-7
1653,-3.9241086225842336347240E-7
1654,-3.9110829443642764683969E-7
1655,-3.8980679883141182513622E-7
1656,-3.8850637222525389670735E-7
1657,-3.8720701141559866471780E-7
1658,-3.8590871320306789952905E-7
1659,-3.8461147440015442364900E-7
1660,-3.8331529182729359572583E-7
1661,-3.8202016231550114736082E-7
1662,-3.8072608270250775902854E-7
1663,-3.7943304983633973751203E-7
1664,-3.7814106057062584381699E-7
1665,-3.7685011177305767393629E-7
1666,-3.7556020031583564105317E-7
1667,-3.7427132308015775350209E-7
1668,-3.7298347696021607506106E-7
1669,-3.7169665885249281831479E-7
1670,-3.7041086566732650509193E-7
1671,-3.6912609432021019070937E-7
1672,-3.6784234173623672675658E-7
1673,-3.6655960484983855308766E-7
1674,-3.6527788060316622086039E-7
1675,-3.6399716594686352413276E-7
1676,-3.6271745784133851991621E-7
1677,-3.6143875325165443290331E-7
1678,-3.6016104915517055143382E-7
1679,-3.5888434253583174932848E-7
1680,-3.5760863038652866225817E-7
1681,-3.5633390970707456626998E-7
1682,-3.5506017750774167560196E-7
1683,-3.5378743080421917668117E-7
1684,-3.5251566662405416957786E-7
1685,-3.5124488199912266050305E-7
1686,-3.4997507397261145885727E-7
1687,-3.4870623959290592620955E-7
1688,-3.4743837591936728508474E-7
1689,-3.4617148001751124102717E-7
1690,-3.4490554896169692111160E-7
1691,-3.4364057983279867949834E-7
1692,-3.4237656972140077584012E-7
1693,-3.4111351572594708177467E-7
1694,-3.3985141495167193053927E-7
1695,-3.3859026451266701098353E-7
1696,-3.3733006153098324406834E-7
1697,-3.3607080313601969186508E-7
1698,-3.3481248646474436134950E-7
1699,-3.3355510866201763245015E-7
1700,-3.3229866688094587136010E-7
1701,-3.3104315828105765103400E-7
1702,-3.2978858003160200132379E-7
1703,-3.2853492930765843424482E-7
1704,-3.2728220329461076630299E-7
1705,-3.2603039918204299553677E-7
1706,-3.2477951417000710661162E-7
1707,-3.2352954546302264306157E-7
1708,-3.2228049027629368992873E-7
1709,-3.2103234583112556714425E-7
1710,-3.1978510935512848408411E-7
1711,-3.1853877808724384441242E-7
1712,-3.1729334927036214994905E-7
1713,-3.1604882015435902581490E-7
1714,-3.1480518800028380958083E-7
1715,-3.1356245007210581977943E-7
1716,-3.1232060364436186898311E-7
1717,-3.1107964599648900679550E-7
1718,-3.0983957441911989804976E-7
1719,-3.0860038620422989868479E-7
1720,-3.0736207865656157194596E-7
1721,-3.0612464908443478757245E-7
1722,-3.0488809480708206710243E-7
1723,-3.0365241314662293603458E-7
1724,-3.0241760143448074575084E-7
1725,-3.0118365700976722662307E-7
1726,-2.9995057721791045522089E-7
1727,-2.9871835941001433753865E-7
1728,-2.9748700094743894778469E-7
1729,-2.9625649919711528580180E-7
1730,-2.9502685153152779487715E-7
1731,-2.9379805533195581002937E-7
1732,-2.9257010798531352670093E-7
1733,-2.9134300688673566760509E-7
1734,-2.9011674943767899024117E-7
1735,-2.8889133304647132413654E-7
1736,-2.8766675512802021434536E-7
1737,-2.8644301310582774639210E-7
1738,-2.8522010440724494449848E-7
1739,-2.8399802646843235436089E-7
1740,-2.8277677673234782424934E-7
1741,-2.8155635264732298972573E-7
1742,-2.8033675167028698079415E-7
1743,-2.7911797126338144153812E-7
1744,-2.7790000889628539364879E-7
1745,-2.7668286204465488390878E-7
1746,-2.7546652819186872829597E-7
1747,-2.7425100482560875624870E-7
1748,-2.7303628944410789434144E-7
1749,-2.7182237954917267851454E-7
1750,-2.7060927264911161515222E-7
1751,-2.6939696625873831682052E-7
1752,-2.6818545790228796892754E-7
1753,-2.6697474510750877050302E-7
1754,-2.6576482540950465877663E-7
1755,-2.6455569634913945376659E-7
1756,-2.6334735547453190447738E-7
1757,-2.6213980034074387460276E-7
1758,-2.6093302850755405832100E-7
1759,-2.5972703754266045829893E-7
1760,-2.5852182501879582259130E-7
1761,-2.5731738851628378286354E-7
1762,-2.5611372562204360191818E-7
1763,-2.5491083392629902413056E-7
1764,-2.5370871102983631826735E-7
1765,-2.5250735453545307155613E-7
1766,-2.5130676205638085346098E-7
1767,-2.5010693120777523446736E-7
1768,-2.4890785961483086242682E-7
1769,-2.4770954490633715614213E-7
1770,-2.4651198471828318773759E-7
1771,-2.4531517669207835667369E-7
1772,-2.4411911847616223465520E-7
1773,-2.4292380772385390927361E-7
1774,-2.4172924209625047542401E-7
1775,-2.4053541925874596702899E-7
1776,-2.3934233688296786839677E-7
1777,-2.3814999264738424645365E-7
1778,-2.3695838423716672042425E-7
1779,-2.3576750934093881160609E-7
1780,-2.3457736565712666520427E-7
1781,-2.3338795088460780403873E-7
1782,-2.3219926273280846087727E-7
1783,-2.3101129891594674355776E-7
1784,-2.2982405715194542130630E-7
1785,-2.2863753516773849618723E-7
1786,-2.2745173069403229085032E-7
1787,-2.2626664146766918974373E-7
1788,-2.2508226523197321468991E-7
1789,-2.2389859973562344391154E-7
1790,-2.2271564273202086048354E-7
1791,-2.2153339198265772473909E-7
1792,-2.2035184525132975355674E-7
1793,-2.1917100031272824515743E-7
1794,-2.1799085494191239598433E-7
1795,-2.1681140692031762806653E-7
1796,-2.1563265404026985779439E-7
1797,-2.1445459409325924541066E-7
1798,-2.1327722487833463233553E-7
1799,-2.1210054420227175735230E-7
1800,-2.1092454987584348286513E-7
1801,-2.0974923971457157754724E-7
1802,-2.0857461154250052374712E-7
1803,-2.0740066318375212941482E-7
1804,-2.0622739247422229268831E-7
1805,-2.0505479725079909897795E-7
1806,-2.0388287535771108155178E-7
1807,-2.0271162464439840944488E-7
1808,-2.0154104296511066726889E-7
1809,-2.0037112818145396726035E-7
1810,-1.9920187815764802346332E-7
1811,-1.9803329076552620475660E-7
1812,-1.9686536388005665479331E-7
1813,-1.9569809538514229294268E-7
1814,-1.9453148316449329787813E-7
1815,-1.9336552511356139715348E-7
1816,-1.9220021912844820521085E-7
1817,-1.9103556311122941382628E-7
1818,-1.8987155497054264686884E-7
1819,-1.8870819262067794147879E-7
1820,-1.8754547397880297700375E-7
1821,-1.8638339696941144736069E-7
1822,-1.8522195952104898393672E-7
1823,-1.8406115956814031102838E-7
1824,-1.8290099504918255476410E-7
1825,-1.8174146390936213006010E-7
1826,-1.8058256409892429989512E-7
1827,-1.7942429357062369057943E-7
1828,-1.7826665028469670280707E-7
1829,-1.7710963220635406807972E-7
1830,-1.7595323730464326772523E-7
1831,-1.7479746355510840099883E-7
1832,-1.7364230893786135113261E-7
1833,-1.7248777143773892818759E-7
1834,-1.7133384904512822064193E-7
1835,-1.7018053975299908043067E-7
1836,-1.6902784156297571603862E-7
1837,-1.6787575247863849958527E-7
1838,-1.6672427051156226298882E-7
1839,-1.6557339367503245067230E-7
1840,-1.6442311998765456610851E-7
1841,-1.6327344747491242560952E-7
1842,-1.6212437416635931447388E-7
1843,-1.6097589809528332126366E-7
1844,-1.5982801730169525860098E-7
1845,-1.5868072982879944660895E-7
1846,-1.5753403372500055317913E-7
1847,-1.5638792704435745275154E-7
1848,-1.5524240784394628954601E-7
1849,-1.5409747418709728207480E-7
1850,-1.5295312414064594189006E-7
1851,-1.5180935577913830238852E-7
1852,-1.5066616717789672445316E-7
1853,-1.4952355641997642738432E-7
1854,-1.4838152159179608840302E-7
1855,-1.4724006078291003671936E-7
1856,-1.4609917209034834310587E-7
1857,-1.4495885361472373007083E-7
1858,-1.4381910346074435432804E-7
1859,-1.4267991973759286654791E-7
1860,-1.4154130056153840630679E-7
1861,-1.4040324404926463684502E-7
1862,-1.3926574832510784447610E-7
1863,-1.3812881151833183947685E-7
1864,-1.3699243176061122197620E-7
1865,-1.3585660718760098828235E-7
1866,-1.3472133594309668216231E-7
1867,-1.3358661617244857133897E-7
1868,-1.3245244602582171971807E-7
1869,-1.3131882365814951708800E-7
1870,-1.3018574722984267666506E-7
1871,-1.2905321490383351484936E-7
1872,-1.2792122485073182352790E-7
1873,-1.2678977524103767802627E-7
1874,-1.2565886425191577329944E-7
1875,-1.2452849006671313552609E-7
1876,-1.2339865087043519386759E-7
1877,-1.2226934485332065599647E-7
1878,-1.2114057020948043901517E-7
1879,-1.2001232513975759522193E-7
1880,-1.1888460784688711849042E-7
1881,-1.1775741653819901201585E-7
1882,-1.1663074942545876370957E-7
1883,-1.1550460472451404516621E-7
1884,-1.1437898065596947262238E-7
1885,-1.1325387544577299331914E-7
1886,-1.1212928732295159292831E-7
1887,-1.1100521451838940970489E-7
1888,-1.0988165527252412583103E-7
1889,-1.0875860782557970872496E-7
1890,-1.0763607042330383186357E-7
1891,-1.0651404131640021357812E-7
1892,-1.0539251875848090339224E-7
1893,-1.0427150100921691593990E-7
1894,-1.0315098632832272866187E-7
1895,-1.0203097298463591251888E-7
1896,-1.0091145924910513506989E-7
1897,-9.979244339454437388301E-8
1898,-9.867392370231509353153E-8
1899,-9.755589845304413239754E-8
1900,-9.643836593598855631598E-8
1901,-9.532132444110673801120E-8
1902,-9.420477226327333277040E-8
1903,-9.308870770275995099673E-8
1904,-9.197312906089592663908E-8
1905,-9.085803464771715074496E-8
1906,-8.974342277114334993161E-8
1907,-8.862929174954268810664E-8
1908,-8.751563989865551625578E-8
1909,-8.640246554475681115915E-8
1910,-8.528976701255138130129E-8
1911,-8.417754263290592583547E-8
1912,-8.306579074297777201453E-8
1913,-8.195450967956934124107E-8
1914,-8.084369778564903868544E-8
1915,-7.973335340720498588181E-8
1916,-7.862347489605442974318E-8
1917,-7.751406060655711972315E-8
1918,-7.640510889534059073195E-8
1919,-7.529661812505861417977E-8
1920,-7.418858666256122212666E-8
1921,-7.308101287463163310322E-8
1922,-7.197389513710990259659E-8
1923,-7.086723182592957234937E-8
1924,-6.976102132306845159229E-8
1925,-6.865526201258586219059E-8
1926,-6.754995228220332830678E-8
1927,-6.644509052582271756625E-8
1928,-6.534067513796509198418E-8
1929,-6.423670451852220464281E-8
1930,-6.313317707041514499305E-8
1931,-6.203009120222412157794E-8
1932,-6.092744532433071407321E-8
1933,-5.982523784861071863866E-8
1934,-5.872346719574526467687E-8
1935,-5.762213178727211490352E-8
1936,-5.652123004692592456114E-8
1937,-5.542076040592526195931E-8
1938,-5.432072129401662662225E-8
1939,-5.322111115041042069401E-8
1940,-5.212192841328792113060E-8
1941,-5.102317152643403175386E-8
1942,-4.992483893708221999704E-8
1943,-4.882692909495816117424E-8
1944,-4.772944045419891627817E-8
1945,-4.663237147386343861125E-8
1946,-4.553572061301949254485E-8
1947,-4.443948633853618059694E-8
1948,-4.334366711712430489352E-8
1949,-4.224826142116506291031E-8
1950,-4.115326772513071571644E-8
1951,-4.005868450842872078587E-8
1952,-3.896451025194438894628E-8
1953,-3.787074344301648205402E-8
1954,-3.677738256937024925428E-8
1955,-3.568442612403815247780E-8
1956,-3.459187260331825319343E-8
1957,-3.349972050646625082244E-8
1958,-3.240796833511955672079E-8
1959,-3.131661459629121786314E-8
1960,-3.022565779918650558144E-8
1961,-2.913509645747127601529E-8
1962,-2.804492908644456821066E-8
1963,-2.695515420617583847427E-8
1964,-2.586577033999624435840E-8
1965,-2.477677601339784600802E-8
1966,-2.368816975667208769753E-8
1967,-2.259995010225432504802E-8
1968,-2.151211558701687970678E-8
1969,-2.042466475013641923927E-8
1970,-1.933759613446062864702E-8
1971,-1.825090828606843684467E-8
1972,-1.716459975488994390638E-8
1973,-1.607866909301825395880E-8
1974,-1.499311485627367827019E-8
1975,-1.390793560322398081513E-8
1976,-1.282312989756750632311E-8
1977,-1.173869630416162415097E-8
1978,-1.065463339210883597013E-8
1979,-9.57093973312668862544E-9
1980,-8.48761390236016291360E-9
1981,-7.40465447884307227887E-9
1982,-6.32206004291488714930E-9
1983,-5.23982918153082769040E-9
1984,-4.15796047942790367883E-9
1985,-3.07645252996600979983E-9
1986,-1.99530392716140363343E-9
1987,-9.1451326694049267961E-10
