File Number,First Data
118,0.500000018581127139495981900873057159
119,0.500000018117571066560900160787522947
120,0.500000017669307263153560565670806116
121,0.500000017235710294512388687528754196
122,0.500000016816185172062756232538976436
123,0.500000016410165638200745046250051234
124,0.500000016017112560627151361713025062
125,0.500000015636512428422560396510671693
126,0.500000015267875942667985513887364329
127,0.500000014910736694976586154239881835
128,0.500000014564649927815263489300890543
129,0.500000014229191370964867848369178773
130,0.500000013903956148898302975413840660
131,0.500000013588557754250556307124481353
132,0.500000013282627082916841148232749430
133,0.500000012985811526647524208733384883
134,0.500000012697774119313952228206369318
135,0.500000012418192733300084972494336105
136,0.500000012146759322733118553691161853
137,0.500000011883179210504022008317657186
138,0.500000011627170416247864800818587284
139,0.500000011378463022655592866197871412
140,0.500000011136798577674984406537598446
141,0.500000010901929530330196101092904339
142,0.500000010673618698047811002525158871
143,0.500000010451638763523710617397829728
144,0.500000010235771799300420901198439714
145,0.500000010025808818349729159106885218
146,0.500000009821549349071166199174256901
147,0.500000009622801033224158154063106859
148,0.500000009429379245410955391085415530
149,0.500000009241106732819485233260251077
150,0.500000009057813274020615156271351267
151,0.500000008879335355693492338894251525
152,0.500000008705515866226117799434057107
153,0.500000008536203805206568514852095756
154,0.500000008371254007883696688778709401
155,0.500000008210526883735088628588617746
156,0.500000008053888168334896331913351587
157,0.500000007901208687765170460059208455
158,0.500000007752364134861820832163211813
159,0.500000007607234856630562005998292111
160,0.500000007465705652209419780649435398
161,0.500000007327665580792796664522777177
162,0.500000007193007778967928798716244380
163,0.500000007061629286947999320975132071
164,0.500000006933430883217382274137835379
165,0.500000006808316927133635224854514837
166,0.500000006686195209058085236117844698
167,0.500000006566976807612299859399209399
168,0.500000006450575953681526836405161153
169,0.500000006336909900808444202588873543
170,0.500000006225898801641386649232194807
171,0.500000006117465590120711299267799145
172,0.500000006011535869105224873603779298
173,0.500000005908037803157698966592620730
174,0.500000005806902016224534505380884752
175,0.500000005708061493959665192422274495
176,0.500000005611451490456891800923791481
177,0.500000005517009439168065510186067346
178,0.500000005424674867796956890277810336
179,0.500000005334389316970306118526082755
180,0.500000005246096262498501431840236534
181,0.500000005159741041048623992688046461
182,0.500000005075270779062269941844811521
183,0.500000004992634324759656539646620209
184,0.500000004911782183080073799508843583
185,0.500000004832666453416794351545055779
186,0.500000004755240770012130782305146427
187,0.500000004679460244885464280302438175
188,0.500000004605281413173788643667373647
189,0.500000004532662180770645019401005820
190,0.500000004461561774155289401942062501
191,0.500000004391940692309561098176863173
192,0.500000004323760660625226311489143300
193,0.500000004256984586709575042783627368
194,0.500000004191576518001773671593613481
195,0.500000004127501601116933605146704673
196,0.500000004064726042839065864834843920
197,0.500000004003217072688068513175523596
198,0.500000003942942906989649136559422734
199,0.500000003883872714380636955088758954
200,0.500000003825976582685493163725798050
201,0.500000003769225487103003761083614765
202,0.500000003713591259645139856101168378
203,0.500000003659046559772911544395699540
204,0.500000003605564846176728772323578184
205,0.500000003553120349651328526829849938
206,0.500000003501688047017735750334154384
207,0.500000003451243636047009481744105345
208,0.500000003401763511342686968970828454
209,0.500000003353224741140887809583448617
210,0.500000003305605044988983686798866523
211,0.500000003258882772265580311073748540
212,0.500000003213036881506305221786339251
213,0.500000003168046920501552475121892165
214,0.500000003123893007133907876309370811
215,0.500000003080555810924470589116765087
216,0.500000003038016535258704118789367048
217,0.500000002996256900263795385432667986
218,0.500000002955259126310778223311830522
219,0.500000002915005918115892149034682607
220,0.500000002875480449416801317321377688
221,0.500000002836666348200394575110118697
222,0.500000002798547682459930987467432690
223,0.500000002761108946460286492686825942
224,0.500000002724335047491000180223564999
225,0.500000002688211293087716481749310369
226,0.500000002652723378703473127033859538
227,0.500000002617857375812097381598739603
228,0.500000002583599720426746806238317102
229,0.500000002549937202017367764924297412
230,0.500000002516856952811546191857815566
231,0.500000002484346437463894079527580437
232,0.500000002452393443079751496355467100
233,0.500000002420986069579591546319974560
234,0.500000002390112720391094003337442641
235,0.500000002359762093456405255446034501
236,0.500000002329923172542627766470276799
237,0.500000002300585218844085259469196448
238,0.500000002271737762865387123930661531
239,0.500000002243370596574773681157678716
240,0.500000002215473765817659037212039974
241,0.500000002188037562980705058817850242
242,0.500000002161052519897157080574231826
243,0.500000002134509400984551513384127381
244,0.500000002108399196606268077261682148
245,0.500000002082713116648745661110529071
246,0.500000002057442584306511459650116602
247,0.500000002032579230067489634367045163
248,0.500000002008114885891357810781796282
249,0.500000001984041579574008508393258455
250,0.500000001960351529291449230513960995
251,0.500000001937037138316739168283403623
252,0.500000001914090989903813190995799166
253,0.500000001891505842332285379219058302
254,0.500000001869274624107556545560362025
255,0.500000001847390429310770838227559199
256,0.500000001825846513093379128325895157
257,0.500000001804636287311269569018065911
258,0.500000001783753316293620350105076502
259,0.500000001763191312741815608582614204
260,0.500000001742944133753943887024504270
261,0.500000001723005776970569436313276001
262,0.500000001703370376837630303880678525
263,0.500000001684032200982474008311976652
264,0.500000001664985646699192126505934413
265,0.500000001646225237539559104311110172
266,0.500000001627745620006019069517336021
267,0.500000001609541560343296780759707735
268,0.500000001591607941425336217448941422
269,0.500000001573939759734392072302772391
270,0.500000001556532122429216622112514893
271,0.500000001539380244499396717846327448
272,0.500000001522479446003003323209893770
273,0.500000001505825149384819671465194474
274,0.500000001489412876872513254093446060
275,0.500000001473238247948212338554391211
276,0.500000001457296976893039287071476565
277,0.500000001441584870402240894771721007
278,0.500000001426097825268640506546988703
279,0.500000001410831826132217746130990083
280,0.500000001395782943293699903949967636
281,0.500000001380947330590123768473206925
282,0.500000001366321223330398964850250395
283,0.500000001351900936288972952459399325
284,0.500000001337682861755764533826443479
285,0.500000001323663467640596773569904439
286,0.500000001309839295630421757070673217
287,0.500000001296206959397688869554719076
288,0.500000001282763142858265337549563537
289,0.500000001269504598477372468939639245
290,0.500000001256428145622053863453151166
291,0.500000001243530668958742728033445472
292,0.500000001230809116894544017288158022
293,0.500000001218260500060894453086241519
294,0.500000001205881889838308644979153302
295,0.500000001193670416920963060388856428
296,0.500000001181623269919911702742145404
297,0.500000001169737694003767791298133632
298,0.500000001158010989575724552542663564
299,0.500000001146440510985825964210562434
300,0.500000001135023665277434291810008250
301,0.500000001123757910966876153396318195
302,0.500000001112640756855282476384089420
303,0.500000001101669760871669960968243869
304,0.500000001090842528946343001312785702
305,0.500000001080156713913724952548316377
306,0.500000001069610014443756726246034711
307,0.500000001059200174001028677267843005
308,0.500000001048924979830838578919925443
309,0.500000001038782261971394716566834666
310,0.500000001028769892291407969702950512
311,0.500000001018885783552341212361445604
312,0.500000001009127888494607539059951206
313,0.500000000999494198947031445374386772
314,0.500000000989982744958908850802447630
315,0.500000000980591593954022832753187238
316,0.500000000971318849905992201903932355
317,0.500000000962162652534349671692668043
318,0.500000000953121176520765195298944148
319,0.500000000944192630744848351151057426
320,0.500000000935375257538981275061738272
321,0.500000000926667331961650622356358384
322,0.500000000918067161088763507592049826
323,0.500000000909573083322448266900311337
324,0.500000000901183467716856233795527467
325,0.500000000892896713320495493043761359
326,0.500000000884711248534641998608257998
327,0.500000000876625530487387230103719327
328,0.500000000868638044422894970518797071
329,0.500000000860747303105452689251133803
330,0.500000000852951846237915651078316490
331,0.500000000845250239894153794706044541
332,0.500000000837641075965123247271133839
333,0.500000000830122971618195637182371867
334,0.500000000822694568769389277061286565
335,0.500000000815354533568156860529191396
336,0.500000000808101555894394656994208223
337,0.500000000800934348867347938142743337
338,0.500000000793851648366097099972464407
339,0.500000000786852212561318146983713291
340,0.500000000779934821458020176600823891
341,0.500000000773098276448971215188952735
342,0.500000000766341399878532170528688376
343,0.500000000759663034616626779034325036
344,0.500000000753062043642583325806513244
345,0.500000000746537309638591559021364556
346,0.500000000740087734592525570447602512
347,0.500000000733712239409890608780716874
348,0.500000000727409763534658703405214737
349,0.500000000721179264578764683391380819
350,0.500000000715019717960040718079515686
351,0.500000000708930116548373736994480392
352,0.500000000702909470319876254596410498
353,0.500000000696956806018867018450437701
354,0.500000000691071166827463598019290799
355,0.500000000685251612042594633661150333
356,0.500000000679497216760244837657312279
357,0.500000000673807071566751011643394010
358,0.500000000668180282236972463157277322
359,0.500000000662615969439164090599232749
360,0.500000000657113268446385104210501485
361,0.500000000651671328854281064812962328
362,0.500000000646289314305081303238796692
363,0.500000000640966402217658132196048860
364,0.500000000635701783523498532678633170
365,0.500000000630494662408442973895513463
366,0.500000000625344256060050085940271552
367,0.500000000620249794420449640561869054
368,0.500000000615210519944550096642689138
369,0.500000000610225687363470563565830210
370,0.500000000605294563453070500752561704
371,0.500000000600416426807453933334905847
372,0.500000000595590567617328193381869258
373,0.500000000590816287453100519457974472
374,0.500000000586092899052598792498393590
375,0.500000000581419726113305861367103952
376,0.500000000576796103088999763330615807
377,0.500000000572221374990694994963264528
378,0.500000000567694897191782755522660528
379,0.500000000563216035237270840473587379
380,0.500000000558784164657026301817799059
381,0.500000000554398670782926748589153938
382,0.500000000550058948569828401982238499
383,0.500000000545764402420261574943167094
384,0.500000000541514446012766449225947866
385,0.500000000537308502133784370947825915
386,0.500000000533146002513022005498055521
387,0.500000000529026387662207845382567850
388,0.500000000524949106717162652253626589
389,0.500000000520913617283107398557811350
390,0.500000000516919385283134230961448791
391,0.500000000512965884809767893965730491
392,0.500000000509052597979546874574014161
393,0.500000000505179014790555324462793700
394,0.500000000501344632982838612747740525
395,0.500000000497548957901636937643756493
396,0.500000000493791502363373246707172884
397,0.500000000490071786524333132934296351
398,0.500000000486389337751976075715279534
399,0.500000000482743690498818853920920659
400,0.500000000479134386178833415279071667
401,0.500000000475560973046302969384327332
402,0.500000000472023006077081415480197875
403,0.500000000468520046852202616079511713
404,0.500000000465051663443787332266742232
405,0.500000000461617430303196895851688326
406,0.500000000458216928151384002288730459
407,0.500000000454849743871392146195296406
408,0.500000000451515470402956492958644175
409,0.500000000448213706639160036976557622
410,0.500000000444944057325100116480500062
411,0.500000000441706132958521362064123803
412,0.500000000438499549692372258159886881
413,0.500000000435323929239243541073992227
414,0.500000000432178898777647639740177062
415,0.500000000429064090860099328003990189
416,0.500000000425979143322958790135099695
417,0.500000000422923699197999110776580364
418,0.500000000419897406625661237642044326
419,0.500000000416899918769960223479244033
420,0.500000000413930893735007488604909917
421,0.500000000410989994483114681124092329
422,0.500000000408076888754445462319646664
423,0.500000000405191248988182416550623776
424,0.500000000402332752245176988029066244
425,0.500000000399501080132051161863560150
426,0.500000000396695918726720287053501358
427,0.500000000393916958505307180351639793
428,0.500000000391163894270418350363192457
429,0.500000000388436425080753830289187237
430,0.500000000385734254182022801302934394
431,0.500000000383057088939137821300240650
432,0.500000000380404640769661081487704936
433,0.500000000377776625078476756798077771
434,0.500000000375172761193664101821075983
435,0.500000000372592772303546494867006222
436,0.500000000370036385394892251353833416
437,0.500000000367503331192243550722922630
438,0.500000000364993344098350340471859989
439,0.500000000362506162135686659856166028
440,0.500000000360041526889027280614237776
441,0.500000000357599183449063095121525633
442,0.500000000355178880357034169654776416
443,0.500000000352780369550359830113325819
444,0.500000000350403406309245633329584408
445,0.500000000348047749204247535195033883
446,0.500000000345713160044773972247355103
447,0.500000000343399403828507032855892008
448,0.500000000341106248691724317328366410
449,0.500000000338833465860503469458727362
450,0.500000000336580829602791772466903278
451,0.500000000334348117181323616791280772
452,0.500000000332135108807368970800444070
453,0.500000000329941587595296421300953300
454,0.500000000327767339517934653328812614
455,0.500000000325612153362716647493431987
456,0.500000000323475820688591155525915470
457,0.500000000321358135783686421174679061
458,0.500000000319258895623711369481250333
459,0.500000000317177899831079870471206934
460,0.500000000315114950634743954045057408
461,0.500000000313069852830722182461911707
462,0.500000000311042413743309657042383272
463,0.500000000309032443186956471832733034
464,0.500000000307039753428801661360342849
465,0.500000000305064159151849992341931051
466,0.500000000303105477418779235531775405
467,0.500000000301163527636365773577079229
468,0.500000000299238131520516699797015398
469,0.500000000297329113061896807412124839
470,0.500000000295436298492139089094052989
471,0.500000000293559516250627635010812420
472,0.500000000291698596951842058138780871
473,0.500000000289853373353252765119938230
474,0.500000000288023680323756656717287687
475,0.500000000286209354812643043257329630
476,0.500000000284410235819079776638214960
477,0.500000000282626164362109804552767452
478,0.500000000280856983451148567345983660
479,0.500000000279102538056972843365330387
480,0.500000000277362675083191860161881448
481,0.500000000275637243338191671674809815
482,0.500000000273926093507543980502735205
483,0.500000000272229078126870776274065163
484,0.500000000270546051555156341449587691
485,0.500000000268876869948498335011308970
486,0.500000000267221391234289847674837393
487,0.500000000265579475085824494701276083
488,0.500000000263950982897316736011012661
489,0.500000000262335777759329843727867090
490,0.500000000260733724434604002981833712
491,0.500000000259144689334277265581120070
492,0.500000000257568540494492170997792099
493,0.500000000256005147553381008754504159
494,0.500000000254454381728422863169810301
495,0.500000000252916115794165671816703256
496,0.500000000251390224060306697573363023
497,0.500000000249876582350124963819026195
498,0.500000000248375067979259266837563768
499,0.500000000246885559734825588615377476
500,0.500000000245407937854867779935628566
501,0.500000000243942084008135578715470034
502,0.500000000242487881274184075688790400
503,0.500000000241045214123788908019386645
504,0.500000000239613968399671560215366325
505,0.500000000238194031297529247818308506
506,0.500000000236785291347363979285342832
507,0.500000000235387638395105515832514966
508,0.500000000234000963584523012027197450
509,0.500000000232625159339420263006688055
510,0.500000000231260119346109557498386520
511,0.500000000229905738536159238965482049
512,0.500000000228561913069410187892414971
513,0.500000000227228540317256499442514431
514,0.500000000225905518846185762957146801
515,0.500000000224592748401574402257016627
516,0.500000000223290129891733642695462696
517,0.500000000221997565372201756607733137
518,0.500000000220714958030278313999958171
519,0.500000000219442212169796254230209086
520,0.500000000218179233196127670638644732
521,0.500000000216925927601419281978415589
522,0.500000000215682202950053638574077190
523,0.500000000214447967864332191104925675
524,0.500000000213223132010376418479248557
525,0.500000000212007606084243279675889545
526,0.500000000210801301798251344815938061
527,0.500000000209604131867514002754597328
528,0.500000000208416009996676229682452497
529,0.500000000207236850866851464244136000
530,0.500000000206066570122755197854767111
531,0.500000000204905084360031952149341616
532,0.500000000203752311112772383823469180
533,0.500000000202608168841217311008604383
534,0.500000000201472576919645516219996522
535,0.500000000200345455624442248243460460
536,0.500000000199226726122345388220360750
537,0.500000000198116310458866314915036000
538,0.500000000197014131546882549212809966
539,0.500000000195920113155399322361299452
540,0.500000000194834179898477248504504962
541,0.500000000193756257224323357218590927
542,0.500000000192686271404542770313212281
543,0.500000000191624149523548367990240667
544,0.500000000190569819468125844073028046
545,0.500000000189523209917151578288247474
546,0.500000000188484250331460821070999595
547,0.500000000187452870943863719157858132
548,0.500000000186429002749306763174889313
549,0.500000000185412577495177274171365755
550,0.500000000184403527671748598172933652
551,0.500000000183401786502763709164667814
552,0.500000000182407287936154979813264140
553,0.500000000181419966634897896878241200
554,0.500000000180439757967996558430555681
555,0.500000000179466598001598815168708714
556,0.500000000178500423490238968111764536
557,0.500000000177541171868205960188126466
558,0.500000000176588781241035045674058344
559,0.500000000175643190377120953503960637
560,0.500000000174704338699450594568582970
561,0.500000000173772166277453400652328517
562,0.500000000172846613818967416331499866
563,0.500000000171927622662319296103571271
564,0.500000000171015134768516392673500169
565,0.500000000170109092713549157328166226
566,0.500000000169209439680802098781418239
567,0.500000000168316119453571583382570067
568,0.500000000167429076407688789795116436
569,0.500000000166548255504246150696649912
570,0.500000000165673602282425659048086857
571,0.500000000164805062852427435683718729
572,0.500000000163942583888496979070539731
573,0.500000000163086112622049554256381809
574,0.500000000162235596834890204554087338
575,0.500000000161390984852527883636399985
576,0.500000000160552225537582250186641099
577,0.500000000159719268283281676445427794
578,0.500000000158892063007051055103961215
579,0.500000000158070560144188014628154131
580,0.500000000157254710641626168912142671
581,0.500000000156444465951784059395202314
582,0.500000000155639778026498467256542205
583,0.500000000154840599311040795466862586
584,0.500000000154046882738215242039188487
585,0.500000000153258581722537511128036508
586,0.500000000152475650154492825362538429
587,0.500000000151698042394872029189166768
588,0.500000000150925713269184584585929957
589,0.500000000150158618062147297247426894
590,0.500000000149396712512247606794433648
591,0.500000000148639952806380319373210945
592,0.500000000147888295574556662842770144
593,0.500000000147141697884684572122810125
594,0.500000000146400117237419122395776642
595,0.500000000145663511561082059648857224
596,0.500000000144931839206649378326881961
597,0.500000000144205058942805930822759915
598,0.500000000143483129951066054309301842
599,0.500000000142766011820959231742876318
600,0.500000000142053664545279809294737237
601,0.500000000141346048515399814745065610
602,0.500000000140643124516643933436836253
603,0.500000000139944853723725720603018452
604,0.500000000139251197696244131854603302
605,0.500000000138562118374239486351176685
606,0.500000000137877578073807971479841557
607,0.500000000137197539482773831104876310
608,0.500000000136521965656418380045413978
609,0.500000000135850820013265008150250331
610,0.500000000135184066330919353082824273
611,0.500000000134521668741963822932535514
612,0.500000000133863591729905680607895240
613,0.500000000133209800125177897052171914
614,0.500000000132560259101192006643435320
615,0.500000000131914934170442201720786678
616,0.500000000131273791180659923373198064
617,0.500000000130636796311018207775821596
618,0.500000000130003916068385070983010796
619,0.500000000129375117283625215444242209
620,0.500000000128750367107949361251812815
621,0.500000000128129633009310513388197662
622,0.500000000127512882768846484711079022
623,0.500000000126900084477368009805747824
624,0.500000000126291206531891793977235688
625,0.500000000125686217632217849507910796
626,0.500000000125085086777550485568487758
627,0.500000000124487783263162325254011215
628,0.500000000123894276677100734810383800
629,0.500000000123304536896936060332210035
630,0.500000000122718534086551074059421394
631,0.500000000122136238692971043361997360
632,0.500000000121557621443233849748469530
633,0.500000000120982653341299582046213895
634,0.500000000120411305664999051538985185
635,0.500000000119843549963020673966775457
636,0.500000000119279358051935178262282735
637,0.500000000118718702013257608964413870
638,0.500000000118161554190546096336504283
639,0.500000000117607887186536876405846157
640,0.500000000117057673860315056810498031
641,0.500000000116510887324520620950599695
642,0.500000000115967500942589180893318047
643,0.500000000115427488326026996904251816
644,0.500000000114890823331719776757704999
645,0.500000000114357480059274793803528623
646,0.500000000113827432848395854132775420
647,0.500000000113300656276290662183029707
648,0.500000000112777125155110127022518840
649,0.500000000112256814529419178867034450
650,0.500000000111739699673698649919885971
651,0.500000000111225756089877797787880496
652,0.500000000110714959504897045334416043
653,0.500000000110207285868300523282125937
654,0.500000000109702711349858004933614849
655,0.500000000109201212337215832659421816
656,0.500000000108702765433576434265204431
657,0.500000000108207347455406044203058497
658,0.500000000107714935430170239412005228
659,0.500000000107225506594096912717730834
660,0.500000000106739038389966313121487306
661,0.500000000106255508464927779032491443
662,0.500000000105774894668342807938526418
663,0.500000000105297175049654103300686309
664,0.500000000104822327856280245182754620
665,0.500000000104350331531535644648938852
666,0.500000000103881164712575432015153746
667,0.500000000103414806228364952241264510
668,0.500000000102951235097673530857542827
669,0.500000000102490430527092183534981486
670,0.500000000102032371909074955491183862
671,0.500000000101577038820003565742974384
672,0.500000000101124411018275049933543449
673,0.500000000100674468442412093939604146
674,0.500000000100227191209195753816832756
675,0.500000000099782559611820266716003949
676,0.500000000099340554118069658052659703
677,0.500000000098901155368515854693039298
678,0.500000000098464344174738021592547063
679,0.500000000098030101517562838294488758
680,0.500000000097598408545325441463121380
681,0.500000000097169246572150758416923039
682,0.500000000096742597076254964397695119
683,0.500000000096318441698266799312111499
684,0.500000000095896762239568481088682727
685,0.500000000095477540660655960715368893
686,0.500000000095060759079518265200065030
687,0.500000000094646399770035677151784395
688,0.500000000094234445160396508953714762
689,0.500000000093824877831532223345915459
690,0.500000000093417680515570667332120745
691,0.500000000093012836094307179963763532
692,0.500000000092610327597693344220242635
693,0.500000000092210138202343152101995530
694,0.500000000091812251230056359833091579
695,0.500000000091416650146358809462390886
696,0.500000000091023318559059499083834026
697,0.500000000090632240216824182905883392
698,0.500000000090243399007765293851430931
699,0.500000000089856778958047972141878295
700,0.500000000089472364230511998916235013
701,0.500000000089090139123309427943356899
702,0.500000000088710088068557714426587163
703,0.500000000088332195631008146514699149
704,0.500000000087956446506729377542250584
705,0.500000000087582825521805873955477207
706,0.500000000087211317631051083516992565
707,0.500000000086841907916735139803426434
708,0.500000000086474581587326917121475573
709,0.500000000086109323976250254837580950
710,0.500000000085746120540654171975825010
711,0.500000000085384956860196892171577213
712,0.500000000085025818635843511992712173
713,0.500000000084668691688677131074481425
714,0.500000000084313561958723282823960786
715,0.500000000083960415503787494521207173
716,0.500000000083609238498305813126878699
717,0.500000000083260017232208132862112805
718,0.500000000082912738109794168407872776
719,0.500000000082567387648621909800133071
720,0.500000000082223952478408408693757626
721,0.500000000081882419339942739326814657
722,0.500000000081542775084010982552928171
723,0.500000000081205006670333086529312731
724,0.500000000080869101166511452609023551
725,0.500000000080535045746991103163463177
726,0.500000000080202827692031290042668027
727,0.500000000079872434386688396529303714
728,0.500000000079543853319810001556479837
729,0.500000000079217072083039959257296254
730,0.500000000078892078369834367859872934
731,0.500000000078568859974488285514110872
732,0.500000000078247404791173066841140560
733,0.500000000077927700812984188472703006
734,0.500000000077609736130999433329977952
735,0.500000000077293498933347309982425394
736,0.500000000076978977504285580207385654
737,0.500000000076666160223289771586465572
738,0.500000000076355035564151555614636068
739,0.500000000076045592094086867364150053
740,0.500000000075737818472853652349417820
741,0.500000000075431703451879123151113721
742,0.500000000075127235873396407820312875
743,0.500000000074824404669590479370759954
744,0.500000000074523198861753254192857808
745,0.500000000074223607559447747589949592
746,0.500000000073925619959681177232521205
747,0.500000000073629225346086907667437883
748,0.500000000073334413088115130068285397
749,0.500000000073041172640232171703321562
750,0.500000000072749493541128331555587393
751,0.500000000072459365412934139890514089
752,0.500000000072170777960444943728092640
753,0.500000000071883720970353713944145567
754,0.500000000071598184310491981975406766
755,0.500000000071314157929078802740678640
756,0.500000000071031631853977655268117351
757,0.500000000070750596191961181297865354
758,0.500000000070471041127983673214952268
759,0.500000000070192956924461214144391112
760,0.500000000069916333920559386765122805
761,0.500000000069641162531488455468015764
762,0.500000000069367433247805936561711597
763,0.500000000069095136634726469807460809
764,0.500000000068824263331438903620852091
765,0.500000000068554804050430510258388887
766,0.500000000068286749576818248638775426
767,0.500000000068020090767686989173803102
768,0.500000000067754818551434621573327837
769,0.500000000067490923927123965309140296
770,0.500000000067228397963841401529036623
771,0.500000000066967231800062149441967580
772,0.500000000066707416643022108630176808
773,0.500000000066448943768096195458061156
774,0.500000000066191804518183088163146381
775,0.500000000065935990303096320142794538
776,0.500000000065681492598961633680756510
777,0.500000000065428302947620534557316566
778,0.500000000065176412956039964855646901
779,0.500000000064925814295728032466760470
780,0.500000000064676498702155720515420949
781,0.500000000064428457974184513141744784
782,0.500000000064181683973499865993774870
783,0.500000000063936168624050456027927702
784,0.500000000063691903911493145873274120
785,0.500000000063448881882643592364758655
786,0.500000000063207094644932440613379149
787,0.500000000062966534365867036441040932
788,0.500000000062727193272498594936024645
789,0.500000000062489063650894762610937704
790,0.500000000062252137845617513472072907
791,0.500000000062016408259206315354288744
792,0.500000000061781867351666510991058690
793,0.500000000061548507639962850285126655
794,0.500000000061316321697518117715634349
795,0.500000000061085302153716798928369135
796,0.500000000060855441693413725185916295
797,0.500000000060626733056447643861486368
798,0.500000000060399169037159658063608797
799,0.500000000060172742483916478250152411
800,0.500000000059947446298638436592697013
801,0.500000000059723273436332205477410910
802,0.500000000059500216904628172313322800
803,0.500000000059278269763322414016918146
804,0.500000000059057425123923223276052101
805,0.500000000058837676149202133650780542
806,0.500000000058619016052749394469138218
807,0.500000000058401438098533846112408769
808,0.500000000058184935600467144274392816
809,0.500000000057969501921972289355396581
810,0.500000000057755130475556409897494110
811,0.500000000057541814722387752160895065
812,0.500000000057329548171876833104164797
813,0.500000000057118324381261707332870330
814,0.500000000056908136955197304710668976
815,0.500000000056698979545348790754617133
816,0.500000000056490845849988910950916320
817,0.500000000056283729613599268196280783
818,0.500000000056077624626475496840026351
819,0.500000000055872524724336285598226615
820,0.500000000055668423787936209155997261
821,0.500000000055465315742682328593534936
822,0.500000000055263194558254514973050932
