Eigenstate,Energy,Diagonal Energy,Residual Energy
33,436.438098725714148318658194052185446,436.438737664488605813394503726828983,-0.000638938774457494736309674643537
34,463.244138717674079927756629488521574,463.244747457345861167116743447238563,-0.000608739671781239360113958716989
35,490.850002289624039011921044293714237,490.850583034740531445477080908826363,-0.000580745116492433556036615112126
36,519.255699473083096232630932668737215,519.256254213131713040822378061515802,-0.000554740048616808191445392778587
37,548.461239466578322415292372095046994,548.461770001988202746931066084489366,-0.000530535409880331638693989442372
38,578.466630725464904526071725428051302,578.467138689887699084412114231054487,-0.000507964422794558340388803003185
39,609.271881039950492998346376101517321,609.272367919431256112867642669181995,-0.000486879480763114521266567664674
40,640.876997603135862112626109322606499,640.877464752672458999533370374659484,-0.000467149536596886907261052052985
41,673.281987070567214860200164524676905,673.282435728466950062725271658598540,-0.000448657899735202525107133921635
42,706.486855612540471119357881485629994,706.487286912910772048806728651756538,-0.000431300370300929448847166126544
43,740.491608960191391628194123490904918,740.492023943843475756105601853036496,-0.000414983652084127911478362131578
44,775.296252446237296222571402477235778,775.296652070234851170656859800206882,-0.000399623997554948085457322971104
45,810.900791041098565238866775152728893,810.901176187145294551282256135266549,-0.000385146046729312415480982537656
46,847.305229385014976698581963059346990,847.305600866843638955377946547047275,-0.000371481828662256795983487700285
47,884.509571816678455279600081180120631,884.509930386578368047585985116017724,-0.000358569899912767985903935897093
48,922.513822398826222714654394634571122,922.514168753425029746317317723944632,-0.000346354598807031662923089373510
49,961.317984941173676713703222148813404,961.318319726571630723057408988409933,-0.000334785397954009354186839596529
50,1000.92206302101220279327284065868978,1000.92238683735261726772529674372990,-0.00032381634041447445245608504012
51,1041.32606000175165643337528235934769,1041.32637340729898653651066319998071,-0.00031340554733010313538084063302
52,1082.52997904964890776832329040352195,1082.53028256443569891327643712636656,-0.00030351478679114495314672284461
53,1124.53382314893139089923106033888144,1124.53411725802673457604546367054229,-0.00029410909534367681440333166085
54,1167.33759511549703878454367790618560,1167.33788027194191663856739171183504,-0.00028515644487785402371380564944
55,1210.94129760934850917243520053552173,1210.94157423679725934533532956400984,-0.00027662744875017290012902848811
56,1255.34493314589953246879764651490761,1255.34520164100145011051365740725509,-0.00026849510191764171601089234748
57,1300.54850410627401346943059595169203,1300.54876484082464770774899131408246,-0.00026073455063423831839536239043
58,1346.55201274670372169875551409171417,1346.55226606959162844675967169588956,-0.00025332288790674800415760417539
59,1393.35546120711765115010861289018902,1393.35570744608910263284004085506355,-0.00024623897145148273142796487453
60,1440.95885151900510571496768779972377,1440.95909098226645710737722216823696,-0.00023946326135139240953436851319
61,1489.36218561262500236096732850173240,1489.36241859030000338049379162558284,-0.00023297767500101952646312385044
62,1538.56546532362558311344637216423190,1538.56569208908283847589758209778101,-0.00022676545725536245120993354911
63,1588.56869239913148500625354582970571,1588.56891321019546346682133112406597,-0.00022081106397846056778529436026
64,1639.37186850334880468761739363222079,1639.37208360340623048775825799736617,-0.00021510005742580014086436514538
65,1690.97499522273325952691559831056985,1690.97520484174535774846262282024818,-0.00020961901209822154702450967833
66,1743.37807407076169972912656547453174,1743.37827842619157971590514419262218,-0.00020435542987998677857871809044
67,1796.58110649234296367242167734897505,1796.58130579000638710842655434693056,-0.00019929766342343600487699795551
68,1850.58409386790031252354940487783343,1850.58428830274718446002723182080930,-0.00019443484687193647782694297587
69,1905.38703751715436751493668050654498,1905.38722727398749168299259576497816,-0.00018975683312416805591525843318
70,1960.98993870263254499917011857061856,1960.99012395676948467544060351113374,-0.00018525413693967627048494051518
71,2017.39279863292838569278902970492772,2017.39297955081165423008405686450602,-0.00018091788326853729502715957830
72,2074.59561846573187627894345145886727,2074.59579520549213762639781315148793,-0.00017673976026134745436169262066
73,2132.59839931064980853206724614161706,2132.59857202262628682800084369565818,-0.00017271197647829593359755404112
74,2191.40114223183340227916434182905878,2191.40131105905527400819417364108445,-0.00016882722187172902983181202567
75,2251.00384825042878741120349487651378,2251.00401332906095180583879687140860,-0.00016507863216439463530199489482
76,2311.40651834686449060136228347217420,2311.40667980662077869500708244953676,-0.00016145975628809364479897736256
77,2372.60915346298876998844316027482331,2372.60931142751535408926203830075868,-0.00015796452658410081887802593537
78,2434.61175450406847528560459414302422,2434.61190909129997471235762001233192,-0.00015458723149942675302586930770
79,2497.41432234066006395455833070223153,2497.41447366315060547108203893870108,-0.00015132249054151652370823646955
80,2561.01685781036246595973967627660419,2561.01700597559374526501015936678031,-0.00014816523127930527048309017612
81,2625.41936171946064027548116479465625,2625.41950683012884083589918718133906,-0.00014511066820056041802238668281
82,2690.62183484446790486866676976174587,2690.62197699875116025396450285040399,-0.00014215428325538529773308865812
83,2756.62427793357443314555427088409233,2756.62441722538236622444501438059539,-0.00013929180793307889074349650306
84,2823.42669170800868555973738234771948,2823.42682822721542056588802912439906,-0.00013651920673500615064677667958
85,2891.02907686331798580204568505742220,2891.02921069597990567667348810283317,-0.00013383266191987462780304541097
86,2959.43143407057393512779126230267540,2959.43156529913334529062811870124914,-0.00013122855941016283685639857374
87,3028.63376397750790090597102467636418,3028.63389268098365998818462472575644,-0.00012870347575908221360004939226
88,3098.63606720958139209729823345028026,3098.63619346374747953173300958091069,-0.00012625416608743443477613063043
89,3169.43834437099575086577523733953052,3169.43846824854865913913836677790990,-0.00012387755290827336312943837938
90,3241.04059604564524631179022633878537,3241.04071761636101137069365382789202,-0.00012157071576505890342748910665
91,3313.44282279801733486267016462971665,3313.44294212889895078628794098317340,-0.00011933088161592361777635345675
92,3386.64502517404356355908303371415980,3386.64514232945946655364361390659905,-0.00011715541590299456058019243925
93,3460.64720370190433022062686605473073,3460.64731874371858142409351741412573,-0.00011504181425120346665135939500
94,3535.44935889279047154520503212354893,3535.44947188048521768134624590819690,-0.00011298769474613614121378464797
95,3611.05149124162442904275822701220206,3611.05160223241517395668807844171265,-0.00011099079074491392985142951059
96,3687.45360122774354088180730479534613,3687.45371027668771922423533936895526,-0.00010904894417834242803457360913
97,3764.65568931554782338515133808046059,3764.65579647564712933890731523465176,-0.00010716009930595375597715419117
98,3842.65775595511443303677086769126460,3842.65786127741132232999470718010856,-0.00010532229688929322383948884396
99,3921.45980158278084638979690342508727,3921.45990511644959775154203603311770,-0.00010353366875136174513260803043
100,4001.06182662169864892499047427994855,4001.06192841413134216773290747120333,-0.00010179243269324274243319125478
101,4081.46383148235969460502283369543969,4081.46393157924743572091276068830656,-0.00010009688774111588992699286687
102,4162.66581656309627229512550929526895,4162.66591500850597153304560634650593,-0.00009844540969923792009705123698
103,4244.66778225055680730706650731726394,4244.66787908700379383867532977157448,-0.00009683644698653160882245431054
104,4327.46972892015851905869841244870837,4327.46982418867525507354148581524218,-0.00009526851673601484307336653381
105,4411.07165693651836276756754293522384,4411.07175067671950113111184579384102,-0.00009374020113836354430285861718
106,4495.47356665386349233282933191643272,4495.47365890400750441784853319474322,-0.00009225014401208501920127831050
107,4580.67545841642240347775985889912831,4580.67554921346998780936462206468536,-0.00009079704758433160476316555705
108,4666.67733255879783698559905615620871,4666.67742193846730465052586692191226,-0.00008937966946766492681076570355
109,4753.47918940632245326792688202037452,4753.47927740314227235415628459987634,-0.00008799681981908622940257950182
110,4841.08102927539822708464883894210047,4841.08111592275689600160045032318294,-0.00008664735866891695161138108247
111,4929.48285247382044537346856339583928,4929.48293780401385326327334589836135,-0.00008533019340788980478250252207
112,5018.68465930108714171309181457979388,5018.68474334536356350109764016225374,-0.00008404427642178800582558245986
113,5108.68645004869474540861214261492304,5108.68653283729760920031251405073684,-0.00008278860286379170037143581380
114,5199.48822500042067442977210112903465,5199.48830656262922977951774548443651,-0.00008156220855534974564435540186
115,5291.08998443259356098429136404619305,5291.09006479676156813304454558451639,-0.00008036416800714875318153832334
116,5383.49172861435175017680488354372771,5383.49180780794430251873480113925279,-0.00007919359255234192991759552508
117,5476.69345780789068049094745350695796,5476.69353585751926529209160832797526,-0.00007804962858480114415482101730
118,5570.69517226869971380101543914034842,5570.69524920015560939896535759108999,-0.00007693145589559794991845074157
119,5665.49687224578894890592024570870276,5665.49694808407505045996277646527630,-0.00007583828610155404253075657354
120,5761.09855798190652673591298092514036,5761.09863275126768671061125618155651,-0.00007476936115997469827525641615
121,5857.50022971374689711531564341286272,5857.50030343769886133339664729589775,-0.00007372395196421808100388303503
122,5954.70188767215049805136135543641527,5954.70196037350751312204355978823837,-0.00007270135701507068220435182310
123,6052.70353208229526632631413664750519,6052.70360378319642959106731200429415,-0.00007170090116326475317535678896
124,6151.50516316388038049023010628993701,6151.50523388581479929951448498874517,-0.00007072193441880928437869880816
125,6251.10678113130260778545883037235348,6251.10685089513343083374307171295294,-0.00006976383082304828424134059946
126,6351.50838619382561133668603860510163,6351.50845501981299105325494689071550,-0.00006882598737971656890828561387
127,6452.70997855574255336243249446156689,6452.71004646356559481979143037319777,-0.00006790782304145735893591163088
128,6554.71155841653230757673391423841032,6554.71162542531005607924268125634814,-0.00006700877774850250876701793782
129,6657.51312597100958187648877316357155,6657.51319209932109836477316090112947,-0.00006612831151648828438773755792
130,6761.11468140946923402809351729809617,6761.11474667537280455142681380692824,-0.00006526590357052333329650883207
131,6865.51622491782504766286663888470990,6865.51628933887657049402679089510196,-0.00006442105152283116015201039206
132,6970.71775667774322091356222371201965,6970.71782027101381233934627595008606,-0.00006359327059142578405223806641
133,7076.71927686677080824268986229171048,7076.71933964886366585998903760618732,-0.00006278209285761729917531447684
134,7183.52078565845934473739853927138631,7183.52084764552590471388039090902473,-0.00006198706655997648185163763842
135,7291.12228322248386403733997445867025,7291.12234443023928683154650408112709,-0.00006120775542279420652962245684
136,7399.52376972475751737439651510072525,7399.52383016849553455725438038393202,-0.00006044373801718285786528320677
137,7508.72524532754198789521478515613514,7508.72530502214914075968882345377563,-0.00005969460715286447403829764049
138,7618.72671018955388082549605681735317,7618.72676914952317989625195326152460,-0.00005895996929907075589644417143
139,7729.52816446606726792908849647299209,7729.52822270551130086940747640323012,-0.00005823944403294031897993023803
140,7841.12960830901254926895815042665526,7841.12966584167606313623780975892331,-0.00005753266351386727965933226805
141,7953.53104186707179071962578931433317,7953.53109870634377324105542967199407,-0.00005683927198252142964035766090
142,8066.73246528577068760738933432570888,8066.73252144469597071586692560589567,-0.00005615892528310847759128018679
143,8180.73387870756729620448256427989424,8180.73393419885770388964006375235762,-0.00005549129040768515749947246338
144,8295.53528227193766762368365469753038,8295.53533710798272899511295459079363,-0.00005483604506137142929989326325
145,8411.13667611545851447212815264891901,8411.13673030833576184936297180071450,-0.00005419287724737723481915179549
146,8527.53806037188703275432986420870847,8527.53811393337190351692073730703561,-0.00005356148487076259087309832714
147,8644.73943517223799331144728999406304,8644.73948811381335331797687432930512,-0.00005294157536000652958433524208
148,8762.74080064485821812579992009081182,8762.74085297772352361706091202705951,-0.00005233286530549126099193624769
149,8881.54215691549854329156417996087948,8881.54220865057865723837042353195856,-0.00005173508011394680624357107908
150,9001.14350410738337229250205085406367,9001.14355525533705049959184259969499,-0.00005114795367820708979174563132
151,9121.54484234127791550095104418288290,9121.54489291250597680981679120582536,-0.00005057122806130886574702294246
152,9242.74617173555320619722014309872193,9242.74622174020640059180462209068856,-0.00005000465319439458447899196663
153,9364.74749240624898205905920425468586,9364.74754185423556967959435767678009,-0.00004944798658762053515342209423
154,9487.54880446713451602041763472346465,9487.54885336812756951472663903665387,-0.00004890099305349430900431318922
155,9611.15010802976747473545812372547260,9611.15015639321191674256732940984206,-0.00004836344444200710920568436946
156,9735.55140320355088251416125177880820,9735.55145103867026945261385619351728,-0.00004783511938693845260441470908
157,9860.75269009578826177609691820937836,9860.75273741159132469087000471774193,-0.00004731580306291477308650836357
158,9986.75396881173702184043570330490131,9986.75401561702397440879071797667985,-0.00004680528695256835501467177854
159,10113.5552394546601597250056324437023,10113.5552857580287831458661238652524,-0.0000463033686234208604914215501
160,10241.1565021258763392919038349910544,10241.1565479357278532461879354867245,-0.0000458098515139542841004956701
161,10369.5577569248084072357539975530346,10369.5578022493531357207143177616750,-0.0000453245447284849603202086404
162,10498.7590039490304053756807696192379,10498.7590487962932457609757150030687,-0.0000448472628403852949453838308
163,10628.7602432943131341042704745175120,10628.7602876721388374398321269505915,-0.0000443778257033355616524330795
164,10759.5614750546683216300827911735761,10759.5615189707265917772817601837069,-0.0000439160582701471989690101308
165,10891.1626993223914476139008804562978,10891.1627427841818664487467323663836,-0.0000434617904188348458519100858
166,11023.5639161881032717142787347071154,11023.5639592029600573801195899319498,-0.0000430148567856658408552248344
167,11156.7651257407901142746748622593144,11156.7651683158867190765540743661524,-0.0000425750966048018792121068380
168,11290.7663280678429318410555632954182,11290.7663702101964860618515650748917,-0.0000421423535542207960017794735
169,11425.5675232550952325720284624163007,11425.5675649715708403085685508392331,-0.0000417164756077365400884229324
170,11561.1687113868598712845914825577804,11561.1687526841747639960067929674798,-0.0000412973148927114153104096994
171,11697.5698925459647643299281025404901,11697.5699334306923176484689644016138,-0.0000408847275533185408618611237
172,11834.7710668137875621658763553008916,11834.7711072923611812028886250193008,-0.0000404785736190370122697184092
173,11972.7722342702893150283722760944778,11972.7722743490061932304747496434092,-0.0000400787168782021024735489314
174,12111.5733949940471675453513606085194,12111.5734346790719238946215858447731,-0.0000396850247563492702252362537
175,12251.1745490622861162780108178756547,12251.1745883596543154392818157552673,-0.0000392973681991612709978796126
176,12391.5756965509098598957551199949348,12391.5757354665314197106742692235703,-0.0000389156215598149191492286355
177,12532.7768375345307752453319767751496,12532.7768760741932657913030413832151,-0.0000385396624905459710646080655
178,12674.7779720864990484685245751609533,12674.7780102558708867127434211047391,-0.0000381693718382442188459437858
179,12817.5791002789309876133155037267283,12817.5791380835645315315708325007460,-0.0000378046335439182553287740177
180,12961.1802221827365476848908331276223,12961.1802596280710935229409988243081,-0.0000374453345458380501656966858
181,13105.5813378676460907850400846195493,13105.5813749590107770212866449053936,-0.0000370913646862362465602858443
182,13250.7824474022364090353069873906737,13250.7824841448530304441439023022368,-0.0000367426166214088369149115631
183,13396.7835508539560333331343456290130,13396.7835872529417683861842938860712,-0.0000363989857350530499482570582
184,13543.5846482891498521825085623115511,13543.5846843495199069221651365856986,-0.0000360603700547396565742741475
185,13691.1857397730830624071962762495879,13691.1857754997532337542372770023125,-0.0000357266701713470410007527246
186,13839.5868253699644727151620072908358,13839.5868607677536341238279534575497,-0.0000353977891614086659461667139
187,13988.7879051429691839146329919585882,13988.7879402166016960903957823405899,-0.0000350736325121757627903820017
188,14138.7889791542606612180948566945530,14138.7890139083687105543119734246235,-0.0000347541080493362171167300705
189,14289.5900474650122223652745979686729,14289.5900819041380896261647720184382,-0.0000344391258672608901740497653
190,14441.1911101354279572161542897830763,14441.1911442640262188985465129103404,-0.0000341285982616823922231272641
191,14593.5921672247630980365327673443671,14593.5922010472027627524882767986098,-0.0000338224396647159555094542427
192,14746.7932187913438568583028662420472,14746.7932523119104389698226553130859,-0.0000335205665821115197890710387
193,14900.7942648925867482182563319016140,14900.7942981154842808896132138878652,-0.0000332228975326713568819862512
194,15055.5953055850174106161623460655356,15055.5953385143704003402413937129387,-0.0000329293529897240790476474031
195,15211.1963409242889446244414129687177,15211.1963735641442692276788814511132,-0.0000326398553246032374684823955
196,15367.5973709651997813412967238715933,15367.5974033195285333691467485217212,-0.0000323543287520278500246501279
197,15524.7983957617110955625858183242944,15524.7984278344103728765837829001979,-0.0000320726992773139979645759035
198,15682.7994153669637778343732816771405,15682.7994471618584232155411560956676,-0.0000317948946453811678744185271
199,15841.6004298332949782199793235252719,15841.6004613541392696346783256738020,-0.0000315208442914146990021485301
200,16001.2014392122542357216849265011620,16001.2014704627335289126720357002508,-0.0000312504792931909871091990888
201,16161.6024435546192043334718356751944,16161.6024745383515293296605126032907,-0.0000309837323249961886769280963
202,16322.8034429104109891009080170143480,16322.8034736309486020948135976835242,-0.0000307205376129939055806691762
203,16484.8044373289091028428604298303344,16484.8044677897399949583456334824124,-0.0000304608308921154852036520780
204,16647.6054268586660551498958002213308,16647.6054570632154194515090423688465,-0.0000302045493643016132421475157
205,16811.2064115475215836246812320635095,16811.2064414991532417676642934081061,-0.0000299516316581429830613445966
206,16975.6073914426165403830807210398477,16975.6074211446343301584064381672944,-0.0000297020177897753257171274467
207,17140.8083665904064396865727753923464,17140.8083960460555647453224649237426,-0.0000294556491250587496895313962
208,17306.8093370366746809273931295003979,17306.8093662491430238729966139385575,-0.0000292124683429456034844381596
209,17473.6103028265454527092296378248987,17473.6103317989648527250326229748890,-0.0000289724194000158029851499903
210,17641.2112640044963295190678202875324,17641.2112927399438256466308414201849,-0.0000287354474961275630211326525
211,17809.6122206143705683491429486714134,17809.6122491158696095047367047737578,-0.0000285014990411555937561023444
212,17978.8131726993891154961202716778187,17978.8132009699107382776615458508930,-0.0000282705216227815412741730743
213,18148.8141203021623279153905104293369,18148.8141483446263031655024695881732,-0.0000280424639752501119591588363
214,18319.6150634647014241061639488200679,18319.6150912819773732410048355465197,-0.0000278172759491348408867264518
215,18491.2160022284296637335869258502040,18491.2160298233381457468409466776247,-0.0000275949084820132540208274207
216,18663.6169366341932699423307855869029,18663.6169640095068399861168067290640,-0.0000273753135700437860211421611
217,18836.8178667222720983206881198615623,18836.8178938807163387398231125990994,-0.0000271584442404191349927375371
218,19010.8187925323900614876186167306130,19010.8188194766445861514944959842892,-0.0000269442545246638758792536762
219,19185.6197141037253125756726252831651,19185.6197408364247452975720594834720,-0.0000267326994327218994342003069
220,19361.2206314749202001179126447809112,19361.2206579986551279598388272384613,-0.0000265237349278419261824575501
221,19537.6215446840909922411145096407089,19537.6215710014088944542647466691550,-0.0000263173179022131502370284461
222,19714.8224537688373873626057436610249,19714.8224798822435406815681488418740,-0.0000261134061533189624051808491
223,19892.8233587662518049515642090510681,19892.8233846782101659625035771438524,-0.0000259119583610109393680927843
224,20071.6242597129284714140669639525428,20071.6242854258625366775195283603745,-0.0000257129340652634525644078317
225,20251.2251566449723036584233950731680,20251.2251821612659482140600301706336,-0.0000255162936445556366350974656
226,20431.6260495980075938787252300421019,20431.6260749200058887976156607995729,-0.0000253219982949188904307574710
227,20612.8269386071865041994512098803508,20612.8269637371965137891774645951121,-0.0000251300100095897262547147613
228,20794.8278237071973729913171662574837,20794.8278486474889322371465663993947,-0.0000249402915592458294001419110
229,20977.6287049322728400105062449079310,20977.6287296850793128359106961885953,-0.0000247528064728254044512806643
230,21161.2295823161977950475068904959282,21161.2296068837168139400249114396610,-0.0000245675190188925180209437328
231,21345.6304558923171518748124392558797,21345.6304802767113394220493200926794,-0.0000243843941875472368808367997
232,21530.8313256935434579023861217787924,21530.8313498969411307447500607468741,-0.0000242033976728423639389680817
233,21716.8321917523643345263790424780883,21716.8322157768601902411156920580964,-0.0000240244958557147366495800081
234,21903.6330541008497643171497996693136,21903.6330779485055516946642171554186,-0.0000238476557873775144174861050
235,22091.2339127706592182176685705970434,22091.2339364435043914254400921761528,-0.0000236728451732077715215791094
236,22279.6347677930486324510564349501144,22279.6347912930809895371863544097203,-0.0000235000323570861299194596059
237,22468.8356191988772387573689944025867,22468.8356425280635449017974757878082,-0.0000233291863061444284813852215
238,22658.8364670186142496906175289282843,22658.8364901788908456691057445892740,-0.0000231602765959784882156609897
239,22849.6373112823454044115889913249637,22849.6373342756188006661595839658532,-0.0000229932733962545705926408895
240,23041.2381520197793771298627009317955,23041.2381748479268338316571707308316,-0.0000228281474567017944697990361
241,23233.6389892602540524763529891935068,23233.6390119251241459768620812955885,-0.0000226648700935005090921020817
242,23426.8398230327426706623080146259366,23426.8398455361558467338854493436789,-0.0000225034131760715774347177423
243,23620.8406533658598464555171643774717,23620.8406757096089606250508015534529,-0.0000223437491141695336371759812
244,23815.6414802878674636619427774491175,23815.6415024737183090413943742379242,-0.0000221858508453794515967888067
245,24011.2423038266804494858656708445964,24011.2423258563722724216276377865048,-0.0000220296918229357619669419084
246,24207.6431240098724312870906025568368,24207.6431458851184351348359529247131,-0.0000218752460038477453503678763
247,24404.8439408646812771169757804970728,24404.8439625871691144973556010867914,-0.0000217224878373803798205897186
248,24602.8447544180145276138185514979418,24602.8447759894067814336509609494169,-0.0000215713922538198324094514751
249,24801.6455646964547142260909470962728,24801.6455861183893677746439830944032,-0.0000214219346535485530359981304
250,25001.2463717262645741476235376536170,25001.2463930003554705642022194383754,-0.0000212740908964165786817847584
251,25201.6471755333921598641423497124568,25201.6471966612294512281220439871410,-0.0000211278372913639796942746842
252,25402.8479761434758461090516921685235,25402.8479971266264324664915495044618,-0.0000209831505863574398573359383
253,25604.8487735818492393000586175945540,25604.8487944218571978759809681275019,-0.0000208400079585759223505329479
254,25807.6495678735459891128886604943139,25807.6495885719329939444500553551356,-0.0000206983870048315613948608217
255,26011.2503590433045060715152262084623,26011.2503796015702383515886037201205,-0.0000205582657322800733775116582
256,26215.6511471155725852396616362091781,26215.6511675351951345755900861451685,-0.0000204196225493359284499359904
257,26420.8519321145119424043130973680163,26420.8519523969481992428485193099550,-0.0000202824362568385354219419387
258,26626.8527140640026591952897363607421,26626.8527342106886986445729412917824,-0.0000201466860394492832049310403
259,26833.6534929876475439437237276857799,26833.6535129999990012149201543807182,-0.0000200123514572711964266949383
260,27041.2542689087764086651373584422394,27041.2542887881888463282562936429458,-0.0000198794124376631189352007064
261,27249.6550418504502624801718166660147,27249.6550615982995297731577818060217,-0.0000197478492672929859651400070
262,27458.8558118354654261976908485569359,27458.8558314531080105520889579244681,-0.0000196176425843543981093675322
263,27668.8565788863575669101388796874804,27668.8565983751309379339246981045698,-0.0000194887733710237858184170894
264,27879.6573430254056580513034770910420,27879.6573623866286041234764368942205,-0.0000193612229460721729598031785
265,28091.2581042746358634410070603636903,28091.2581235096088211175793470429132,-0.0000192349729576765722866792229
266,28303.6588626558253474837572308264235,28303.6588817658307238934040410742582,-0.0000191100053764096468102478347
267,28516.8596181905060147338848116942669,28516.8596371768085031474878398345452,-0.0000189863024884136030281402783
268,28730.8603708999681788601654067241187,28730.8603897638150675854856080173342,-0.0000188638468887253202012932155
269,28945.6611208052641652791206759196216,28945.6611395478856400539668835488059,-0.0000187426214747748462076291843
270,29161.2618679272118431804202956098435,29161.2618865498212832229325739491699,-0.0000186226094400425122783393264
271,29377.6626122863980962276178136667840,29377.6626307901923641169257945869333,-0.0000185037942678893079809201493
272,29594.8633539031822259130608814395031,29594.8633722893419514153573190728178,-0.0000183861597255022964376333147
273,29812.8640927976992950093669973534429,29812.8641110673891530318674138414154,-0.0000182696898580225004164879725
274,30031.6648289898634083257583781224556,30031.6648471442323911118395723309071,-0.0000181543689827860811942084515
275,30251.2655624993709346441118283920372,30251.2655805395526183817823150717453,-0.0000180401816837376704866797081
276,30471.6662933457036681123516992569399,30471.6663112728164740625262528156982,-0.0000179271128059501745535587583
277,30692.8670215481319365784760511738844,30692.8670393632793868560581847534916,-0.0000178151474502775821335796072
278,30914.8677471257176486191395343251063,30914.8677648299886167809493386253890,-0.0000177042709681618098043002827
279,31137.6684700973172907652371126141128,31137.6684876917862472999156910838600,-0.0000175944689565346785784697472
280,31361.2691904815848670173342242319778,31361.2692079673121198720780356864634,-0.0000174857272528547438114544856
281,31585.6699082969747885397461008736293,31585.6699256750067187973541311408119,-0.0000173780319302576080302671826
282,31810.8706235617447110295141028471074,31810.8706408331140038497090057856213,-0.0000172713692928201949029385139
283,32036.8713362939583229727050450290210,32036.8713534596841939177584634713489,-0.0000171657258709450534184423279
284,32263.6720465114880819445481973283640,32263.6720635725764987918413062505817,-0.0000170610884168472931089222177
285,32491.2727542320179057606499211188708,32491.2727711894618058921609247790061,-0.0000169574439001315110036601353
286,32719.6734594730458145040110176770253,32719.6734763278253180042800901159617,-0.0000168547795035002690724389364
287,32948.8741622518865284871170529869454,32948.8741790049691470285167949567303,-0.0000167530826185413997419697849
288,33178.8748625856740185508572565624275,33178.8748792380148601671355385593388,-0.0000166523408416162782819969113
289,33409.6755604913640133483156130663513,33409.6755770439059831982713428242103,-0.0000165525419698499557297578590
290,33641.2762559857364643459406758337420,33641.2762724394104615518076206742688,-0.0000164536739972058669448405268
291,33873.6769490853979663830139259839210,33873.6769654411230770415445332930295,-0.0000163557251106585306073091085
292,34106.8776398067841366743023079991084,34106.8776560654678231145423208104840,-0.0000162586836864402400128113756
293,34340.8783281661619561616491448953252,34340.8783443287002425513557727478125,-0.0000161625382863897066278524873
294,34575.6790141796320682513968036153066,34575.6790302469097226106119901887891,-0.0000160672776543592151865734825
295,34811.2796978631310370247658795010162,34811.2797138360217497635948031200639,-0.0000159728907127388289236190477
296,35047.6803792324335725067294786666216,35047.6803951118001315286576149888273,-0.0000158793665590219281363222057
297,35284.8810583031547129250868549308527,35284.8810740898491753923689784132677,-0.0000157866944624672821234824150
